ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime
2860,2347.6243689711746,1961.690110493721,276.4271596099673,-14.775789781777592,39476.56745704172,218.03307822488128,181.0576990355804,-5.495998436130867,0.005996431003945569,6.2786552804884215,225.39579873190098,250
1571,736.2362134739936,1070.6803939441763,276.56678260567526,-15.004482128648398,39432.30049256014,219.31872108076266,179.79450316983866,-5.494780265035447,0.006038560583659329,6.2786552804884215,225.39579873190098,250
529,2660.9411878663154,379.7279207511926,276.66169034466316,-14.724138119505323,37899.43580980034,211.76325761812024,178.9707819764733,-5.451731840541259,0.006066353334382377,6.2786552804884215,225.39579873190098,250
1763,1412.606977915314,1198.113916595432,276.54493751387037,-14.907517744953523,37384.92533657301,213.51268151831084,175.09463639688718,-5.4368912723971725,0.006200646817867355,6.2786552804884215,225.39579873190098,250
1956,1029.9418915746091,1319.6746912283797,276.5284011790196,-14.963158525612304,36961.456970609564,210.63597528176078,175.47551846814127,-5.424522683785364,0.006187187873715364,6.2786552804884215,225.39579873190098,250
692,3060.3679345465544,487.7781062297762,276.64388022479415,-14.666973849359891,36622.05505705271,261.85532866292334,139.85606191041057,-5.414506756340058,0.007762981347890956,6.2786552804884215,225.39579873190098,250
1694,1786.0681978078042,1154.9382764806621,276.5498118778267,-14.853507906252014,35470.78679470006,206.43040441162123,171.82927532308412,-5.379827033007437,0.006318480933814097,6.2786552804884215,225.39579873190098,250
1938,2229.257933313361,1310.9744669559027,276.5246836805875,-14.790245228398035,34107.69822759685,219.33020606035188,155.50844017449936,-5.337281007944869,0.006981614623500261,6.2786552804884215,225.39579873190098,250
2763,3018.3763080225726,1898.9438765501711,276.43373087311744,-14.6788271083057,34084.040079816084,284.50077221806754,119.80297914162055,-5.33652764663597,0.009062378980714502,6.2786552804884215,225.39579873190098,250
1048,753.6318123760425,740.3363702305892,276.616003625799,-15.000634158685235,33772.030860562154,205.34220064338788,164.467073766357,-5.326542921958783,0.00660132131700934,6.2786552804884215,225.39579873190098,250
1138,2093.364255431383,791.7953599055875,276.6026713361141,-14.80771424339051,33752.79542474185,202.45019650814427,166.721475241364,-5.325924346220105,0.0065120585001315736,6.2786552804884215,225.39579873190098,250
1542,274.8972517798207,1054.486823311389,276.57112947755843,-15.0708903539132,32708.394169231164,204.21252121798256,160.16840678597393,-5.291798035318301,0.0067784903514135205,6.2786552804884215,225.39579873190098,250
91,1292.1651046226386,84.70508627319323,276.7115295496362,-14.920288769280685,29547.973547727015,193.5796259998455,152.63989376521783,-5.181469232207599,0.007112819415807267,6.2786552804884215,225.39579873190098,250
1751,2493.980403384236,1184.6769061032207,276.5424030548775,-14.751559465707064,29038.72029042353,194.08377214454939,149.61951722989042,-5.162593662052798,0.007256406250341136,6.2786552804884215,225.39579873190098,250
2358,133.82368803706873,1602.1266994209668,276.48996806733015,-15.093389335957026,28081.41610229903,193.79468373541994,144.9029228306255,-5.126197490339248,0.0074926024871772665,6.2786552804884215,225.39579873190098,250
931,1408.9930671883621,656.7187090596826,276.6257115289905,-14.905828259010407,27792.75845313247,240.49525167843132,115.56468686664323,-5.114979110783466,0.009394738387971856,6.2786552804884215,225.39579873190098,250
1495,835.305684921699,1025.4862244852925,276.5731114647196,-14.99002303793173,27706.875449597777,192.15200166183814,144.1924893312232,-5.111618859402208,0.007529518389172469,6.2786552804884215,225.39579873190098,250
602,544.7099222940343,431.5049052090289,276.66297008849256,-15.029475517880352,27637.516905305587,188.15927124628956,146.88363067228127,-5.108897531409734,0.007391565656641172,6.2786552804884215,225.39579873190098,250
902,356.15368572953986,633.4610342779511,276.6336278075105,-15.057476525592394,27176.021462980105,187.80312948806272,144.70483818379336,-5.090614670463993,0.007502859017201792,6.2786552804884215,225.39579873190098,250
2568,61.18738042384917,1764.8856312762307,276.46596967203806,-15.1044888966076,27138.84252079029,530.5735326787757,51.1500119196879,-5.089128280664444,0.021225801505279977,6.2786552804884215,225.39579873190098,250
