ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada
1572,934.838945409279,1073.135742195333,276.5655844235065,-14.975871737828596,6467.537190322444,137.5020195888208,47.03594325132566,21.468002684874516,0.0230823477738888,6.2786552804884215,352.1809355185953,250,15.91967914493912
2526,960.5926869120836,1731.1226067530922,276.46729528195294,-14.974787450988597,6458.547488599317,136.63918214066885,47.26717027587518,21.469512878633395,0.0229694308684718,6.2786552804884215,352.1809355185953,250,15.92123013031016
852,1736.7894994305957,604.4910263084242,276.6321128680662,-14.858353528997933,6425.6420552778,137.45353567239377,46.74773932765652,21.475058698624,0.0232246524776372,6.2786552804884215,352.1809355185953,250,15.926925747594549
2217,2772.135533815355,1497.9818993487154,276.4945283893492,-14.712722580538951,6423.859736504382,127.10700346487336,50.53899125455859,21.475359897544315,0.0214824232349922,6.2786552804884215,352.1809355185953,250,15.927235082152734
2414,2173.4903565807917,1646.802126067919,276.47483887205897,-14.799639290200629,6420.494193904917,133.42225209080812,48.1216145979539,21.475928877744067,0.0225615871177806,6.2786552804884215,352.1809355185953,250,15.927819430989459
192,2781.847028887983,149.80315670485157,276.69544230324885,-14.705723327436823,6400.347145938402,132.22160295566226,48.40621352990724,21.479341196299757,0.0224289387834314,6.2786552804884215,352.1809355185953,250,15.931323919158661
33,2288.288814086987,35.31607710933373,276.71462668771744,-14.776432198357217,6388.052512525552,144.7530798692133,44.13068459957645,21.48142882776103,0.0246019296970167,6.2786552804884215,352.1809355185953,250,15.933467939313374
2052,1923.0636126200757,1382.6570767683777,276.5152759054347,-14.834680253283436,6380.110095148761,133.24009314463623,47.88431128026122,21.48277958925687,0.0226733970056607,6.2786552804884215,352.1809355185953,250,15.934855186020954
668,209.83269265782909,473.9884879415268,276.6580464717881,-15.077907483929284,6371.755960425857,145.70848697570983,43.72947720943704,21.484202186982756,0.0248276464591646,6.2786552804884215,352.1809355185953,250,15.936316209315976
2384,157.26358301100643,1624.2451979420357,276.486569225083,-15.09009985568273,6308.760295364365,144.95921828207292,43.52093209476536,21.49498995549444,0.0249466164381756,6.2786552804884215,352.1809355185953,250,15.947395364589532
263,1677.4855583825392,200.1932006523917,276.6926589216856,-14.865216927995924,6288.802233658353,129.3308047086649,48.62571023063475,21.498430177878824,0.022327694440872,6.2786552804884215,352.1809355185953,250,15.950928510293473
2681,2450.391574554088,1843.752789976948,276.4443191446104,-14.760505012235573,6275.095823257434,135.23161358528827,46.40258040920171,21.50079911653876,0.0233974057137715,6.2786552804884215,352.1809355185953,250,15.953361435992477
2244,813.2528251624447,1515.3189167070254,276.5001094183552,-14.995163790389327,6270.356730586209,140.2089690305097,44.72150942941296,21.50161939858335,0.0242769086699462,6.2786552804884215,352.1809355185953,250,15.954203874549652
805,2564.903297856421,570.4688809429477,276.63366774045454,-14.738791437916731,6215.792927570408,134.87628411370395,46.08514364415871,21.511108676724767,0.0235585682098142,6.2786552804884215,352.1809355185953,250,15.963949466128561
2128,2087.0975375145727,1429.5835969746242,276.5075919228997,-14.811221366676026,6203.060775718797,160.62082555381485,38.61928087052763,21.51333493099966,0.0281129004871904,6.2786552804884215,352.1809355185953,250,15.966235853416467
2185,194.54191270123397,1474.720650794319,276.5087359909771,-15.084141054444927,6152.793855762022,135.3529777696385,45.45739559741091,21.522169110038675,0.0238839024042511,6.2786552804884215,352.1809355185953,250,15.975308651111526
249,205.28083389349536,189.22330610555468,276.7005668157663,-15.077388470766085,6150.123282137065,375.3537275633044,16.384873335512115,21.522640467926422,0.0662623370817816,6.2786552804884215,352.1809355185953,250,15.975792740774935
2596,3068.709941015735,1787.416094259219,276.4501455204229,-14.671121216829134,6126.969722366193,288.91164744684806,21.20707066160561,21.526735686217346,0.0511951894405486,6.2786552804884215,352.1809355185953,250,15.979998574379458
2565,1610.7375764501246,1764.5092930305566,276.4596213771204,-14.88122773998842,6114.672251303098,140.07276314680564,43.65354201583438,21.528917062552345,0.0248708340690014,6.2786552804884215,352.1809355185953,250,15.98223887153631
83,1668.1083774790943,74.88185705098037,276.7113864554436,-14.866041189060448,6112.406257258495,131.3536434343997,46.533968129411946,21.52931949258507,0.0233313436107715,6.2786552804884215,352.1809355185953,250,15.982652171544974
2041,1171.152967988681,1372.657284043593,276.5199071059803,-14.943020361525406,6079.764214781899,140.0789244441423,43.402419306883374,21.535133179667973,0.0250147346009307,6.2786552804884215,352.1809355185953,250,15.98862289123863
486,2871.81139312408,358.4362579197368,276.663962263902,-14.693629622340517,6069.504534730775,135.03676415102703,44.947052551870655,21.53696692109856,0.0241550877834994,6.2786552804884215,352.1809355185953,250,15.990506163577951
1567,1174.050691496211,1067.5697608952548,276.565412105612,-14.941373546385188,6064.727613756724,135.52419410384246,44.75014704097601,21.53782177145139,0.0242613727951746,6.2786552804884215,352.1809355185953,250,15.991384104162641
2932,2753.007998211199,2020.387283287872,276.41672836113645,-14.717576374332824,6060.72599114888,129.42929938510554,46.82653788548852,21.538538397293593,0.0231855705979163,6.2786552804884215,352.1809355185953,250,15.992120086675634
