ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst_B,Erro_Mag_B,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada,Mag_Inst_G,Erro_Mag_G,Mag_Ap_B,Mag_Ap_G,Cor_B_G,Erro_Cor_B_G
10,1006.0524140151398,37.240710900225785,276.71983249701987,-14.9613374047324,101930.7853644812,339.94260091294325,299.84704797438707,43.47408659565057,0.0036208460524605,6.2786552804884215,352.1809355185953,250,12.83200896989414,44.39297956934262,0.0034926978475108,12.906413945034053,11.887266004035922,1.0191479409981312,0.005030851258944689
61,393.54027463453775,176.90647181212887,276.70160478495023,-15.050207307126444,101409.40530090002,335.7163729321797,302.0686909464091,43.47965443199603,0.0035942155957918,6.2786552804884215,352.1809355185953,250,12.83779403495516,44.37326732918504,0.0034661751194013,12.911981781379517,11.867553763878341,1.0444280175011755,0.004993271042852533
234,1018.7342425405462,624.5773207700588,276.6321565743187,-14.961951239314011,101327.87545221212,338.34282134404737,299.4828589821796,43.48052767951057,0.0036252492168996,6.2786552804884215,352.1809355185953,250,12.838701352155688,43.78555250516868,0.0026225494963959,12.912855028894057,11.279838939861982,1.6330160890320755,0.00447439356177768
112,1837.2743783230533,296.1193124927228,276.67767193855923,-14.842578608126043,89282.81031688314,317.3864478266183,281.30630947940324,43.61793039190372,0.0038594939516615,6.2786552804884215,352.1809355185953,250,12.9814648210214,44.63111600338625,0.0039942021071369,13.050257741287204,12.125402438079554,0.9248553032076501,0.005554218580103645
263,1985.939150435264,715.7760850843196,276.6144615961957,-14.822890096448129,81697.28982467376,304.8844080817054,267.9615213473949,43.7143308972925,0.0040517011343298,6.2786552804884215,352.1809355185953,250,13.081626384865434,44.132290503952476,0.0030793093110217,13.146658246675983,11.626576938645776,1.520081308030207,0.005089049804715447
547,2689.212264469245,1410.304704718308,276.5079461831956,-14.72432512663619,79322.92853914041,304.07042369392497,260.87025359291863,43.74635317259383,0.0041618390178521,6.2786552804884215,352.1809355185953,250,13.114898006825191,44.7462443130266,0.0041915311609313,13.178680521977313,12.240530747719902,0.9381497742574112,0.005906762013453244
679,1600.2806648222063,1898.94278344232,276.439610870662,-14.883266352622163,78696.36279299477,297.6418952124421,264.3994815878497,43.75496337043411,0.0041062864173554,6.2786552804884215,352.1809355185953,250,13.123844130885558,44.26324855997382,0.0033047262665746,13.187290719817597,11.757534994667118,1.4297557251504784,0.00527093955935235
494,2914.071028695214,1290.14492095468,276.52491410922363,-14.69140728335838,76824.04067597649,296.6958003287562,258.9320124883837,43.78110715717653,0.004192992552625,6.2786552804884215,352.1809355185953,250,13.151007915498145,44.66789586016332,0.0040780000991524,13.213434506560013,12.16218229485662,1.0512522117033924,0.005849040208021799
472,1968.1985044848943,1235.2988458181987,276.53706305184016,-14.827577019271263,71155.86760538927,286.8908968659716,248.02413873254244,43.86432322571813,0.0043773965128884,6.2786552804884215,352.1809355185953,250,13.237470652684678,44.70300522327726,0.0041261428622893,13.296650575101616,12.19729165797056,1.099358917131056,0.006015534485901353
248,746.1589155256687,679.5575231750372,276.62510427249833,-15.001462567946932,67894.26103174919,282.9702629868309,239.93426134289209,43.915267357244645,0.0045249894447063,6.2786552804884215,352.1809355185953,250,13.290402365664733,44.47501084403034,0.0036789806256231,13.34759470662813,11.969297278723644,1.378297427904485,0.005831846012920228
334,962.595433244095,885.6191290826818,276.5934465101956,-14.9711108224289,67640.7851244146,281.5507240647971,240.2436908982962,43.919328421866496,0.0045191613396399,6.2786552804884215,352.1809355185953,250,13.294621872416869,44.46010181463363,0.0036492001340232,13.35165577124998,11.954388249326932,1.3972675219230482,0.0058085696029100695
165,1746.996717568304,418.6017727688357,276.6597915003423,-14.856108702342048,60813.95237846783,269.08829710329144,225.9999897175906,44.034841947436405,0.0048039825194536,6.2786552804884215,352.1809355185953,250,13.41464214948448,44.61295558591303,0.003937422183412,13.46716929681989,12.107242020606328,1.3599272762135612,0.0062114041486318276
313,2278.639091238302,834.3459223516929,276.5955430569781,-14.78117319681407,59566.20275220164,272.8768976372202,218.2896510037017,44.05735023313051,0.0049736668458991,6.2786552804884215,352.1809355185953,250,13.438028594249246,44.984309920792285,0.0048355754657821,13.489677582513991,12.478596355485585,1.0110812270284057,0.0069368690328756874
90,524.5072385157331,247.5377865626228,276.6905080256497,-15.0316259224612,57411.17091842703,265.65368160609086,216.11283747821668,44.09735901036256,0.0050237644957552,6.2786552804884215,352.1809355185953,250,13.47959831091088,44.73046148129007,0.0042897929757206,13.529686359746044,12.224747915983372,1.3049384437626728,0.0066060982041862126
575,929.5077658245788,1502.0530949279262,276.5016060670799,-14.978359556753482,54196.34214129738,260.3818804030288,208.1417572429013,44.159925082154146,0.0052161565962614,6.2786552804884215,352.1809355185953,250,13.544605393279902,45.039061611926556,0.0049637400027131,13.59225243153763,12.533348046619857,1.0589043849177742,0.007200486403796313
677,1674.4930844782343,1877.8223216285487,276.4424544764708,-14.872487153740051,53896.93889328369,256.17259464223525,210.3930710018178,44.165939771955706,0.0051603410455975,6.2786552804884215,352.1809355185953,250,13.55085474575094,45.02999919026392,0.0049221663259772,13.598267121339191,12.524285624957223,1.0739814963819683,0.007131398253320466
668,2655.124164846529,1841.616497027882,276.44378705752365,-14.730977830893323,50860.96790985737,251.34160234745409,202.3579361109797,44.22888846977699,0.0053652454698122,6.2786552804884215,352.1809355185953,250,13.616259382275375,45.185126061190516,0.005317421132098,13.661215819160475,12.679412495883817,0.9818033232766581,0.007553861691044039
255,1844.7097813880468,695.5373150935359,276.6180777398267,-14.843170103997284,50525.09158936469,252.7579398776606,199.89517090469937,44.23608224804154,0.0054313468158648,6.2786552804884215,352.1809355185953,250,13.62373382525697,45.25199012734829,0.005628831107448,13.668409597425025,12.746276562041594,0.9221330353834318,0.007821973400004565
462,2465.0918009051147,1207.8348886552574,276.53907192612047,-14.755819892026912,50403.4409414767,246.11103165479247,204.79960041846093,44.23869955701045,0.0053012798744803,6.2786552804884215,352.1809355185953,250,13.626453248338125,45.16894909361671,0.0054059369214982,13.671026906393934,12.663235528310011,1.0077913780839225,0.007571507267828996
43,2707.6700830674727,120.0565649679826,276.7001943008871,-14.716297583138942,50311.75864258857,251.3380239497942,200.17567518012527,44.240676275899865,0.0054237359210755,6.2786552804884215,352.1809355185953,250,13.628507088766083,45.1531813062691,0.0051878924660314,13.67300362528335,12.647467740962398,1.025535884320952,0.00750540735607802
108,1792.7284388108976,293.5207098524874,276.67824947324107,-14.848991193061533,48647.36242244564,245.3042579993604,198.3143823886355,44.27720177535057,0.0054746407543571,6.2786552804884215,352.1809355185953,250,13.666457627826148,45.339605212467,0.0058455156779831,13.709529124734054,12.8338916471603,0.8756374775737541,0.008008854158418288
399,541.6920684533296,1058.88894900226,276.569356568921,-15.032467691551998,48301.589320743165,247.3976601986352,195.2386666954,44.284946469031496,0.0055608861624416,6.2786552804884215,352.1809355185953,250,13.674504480147585,44.82875999382697,0.0044085131432812,13.71727381841498,12.323046428520271,1.3942273898947093,0.007096368299779652
598,1732.128789233492,1600.650750949746,276.4835590449078,-14.86307901067021,47206.23833497983,243.22879704002693,194.0816174295815,44.30985153487062,0.0055940382936777,6.2786552804884215,352.1809355185953,250,13.700381215254154,45.1195454474977,0.0051046564857132,13.742178884254102,12.613831882191,1.1283470020631015,0.00757302992653973
393,1327.1166497639313,1054.2925251460151,276.5667506113896,-14.91925761537268,46945.86999600826,242.0076884649204,193.98503532590527,44.31585654225347,0.0055968234775222,6.2786552804884215,352.1809355185953,250,13.706620507547656,45.19488866833352,0.0053480675404161,13.748183891636955,12.68917510302682,1.0590087886101358,0.007741205297329092
256,1142.591510413709,704.2627536067613,276.619745204618,-14.944425969895384,46555.803930583934,243.2346404234098,191.4028521987744,44.324915445448895,0.0056723292653574,6.2786552804884215,352.1809355185953,250,13.716032843168776,45.28576829087698,0.0056507843699255,13.75724279483238,12.780054725570281,0.9771880692620982,0.008006664929296364
634,1430.3745112624188,1707.392122406609,276.4688898404441,-14.906995903721576,43386.77639024367,235.3212683591265,184.3725248158641,44.40145656286646,0.0058886214260194,6.2786552804884215,352.1809355185953,250,13.79556020651604,45.1294280045439,0.0051659116824645,13.833783912249942,12.623714439237197,1.2100694730127444,0.00783342235616068
150,2660.9411878663154,379.7279207511926,276.6616903446632,-14.724138119505325,43358.639937783824,232.8282998914505,186.2258151521896,44.4021608944029,0.005830018781836,6.2786552804884215,352.1809355185953,250,13.796292017494306,45.02925632669496,0.0048345960508793,13.834488243786382,12.523542761388264,1.3109454823981181,0.007573799440950244
699,2347.6243689711746,1961.690110493721,276.4271596099673,-14.775789781777592,43278.74830320568,236.37977473108265,183.0898957088936,44.40416329236217,0.0059298739332192,6.2786552804884215,352.1809355185953,250,13.798372538859107,44.84693748431955,0.0044542785336266,13.836490641745655,12.341223919012847,1.4952667227328078,0.0074164683049952615
454,1412.606977915314,1198.113916595432,276.5449375138704,-14.907517744953523,40017.39303639848,229.85685550964945,174.0970176750658,44.48922803973924,0.0062361780488758,6.2786552804884215,352.1809355185953,250,13.886756080946608,45.36337884476559,0.0059623093102171,13.921555389122723,12.857665279458892,1.0638901096638307,0.008627806729869526
510,1029.9418915746091,1319.6746912283795,276.5284011790196,-14.963158525612304,39362.56271849177,225.68678950360228,174.41234732910004,44.50714160760523,0.006224903320356,6.2786552804884215,352.1809355185953,250,13.905368545313337,45.29831190686053,0.0057541434250513,13.939468956988712,12.792598341553834,1.146870615434878,0.008477003474332204
436,1786.0681978078042,1154.938276480662,276.5498118778267,-14.853507906252014,38240.777388763,222.2639991360701,172.0511533014934,44.538533240741444,0.0063103325910142,6.2786552804884215,352.1809355185953,250,13.937984920651411,45.22032802251961,0.0054170377627068,13.970860590124929,12.71461445721291,1.2562461329120183,0.008316525448275108
502,2229.257933313361,1310.9744669559027,276.5246836805875,-14.790245228398035,37005.40876072415,242.64654937062977,152.50745933419535,44.57418700723815,0.0071189960460941,6.2786552804884215,352.1809355185953,250,13.975029716161966,45.58375508163826,0.0076636664117752,14.006514356621636,13.07804151633156,0.9284728402900768,0.010460013746419018
293,2093.364255431383,791.7953599055875,276.6026713361141,-14.80771424339051,36848.64816417769,219.4325831353096,167.92696707879327,44.578796121966306,0.0064653105983303,6.2786552804884215,352.1809355185953,250,13.979818655153998,45.510038803266305,0.0062840423524906,14.01112347134979,13.004325237959605,1.0067982333901853,0.009016065074120623
274,753.6318123760425,740.3363702305892,276.616003625799,-15.000634158685235,36244.25298245973,222.1686803326523,163.13844475374006,44.596752138955594,0.0066550836722691,6.2786552804884215,352.1809355185953,250,13.998475224793378,45.59279543453748,0.0070656343929305,14.029079488339079,13.08708186923078,0.9419976191082995,0.00970635503469068
395,274.8972517798207,1054.486823311389,276.57112947755843,-15.0708903539132,34882.34327566816,221.2148960478017,157.68532724907695,44.63833589256048,0.0068852316124825,6.2786552804884215,352.1809355185953,250,14.04168136541238,45.232828450535884,0.0054694591311868,14.070663241943961,12.727114885229184,1.343548356714777,0.00879325864200815
25,1292.1651046226386,84.70508627319323,276.7115295496362,-14.920288769280685,32600.98055883957,212.0941919737931,153.7099165962443,44.71177336469361,0.0070633048539857,6.2786552804884215,352.1809355185953,250,14.117983994988265,45.59549541928199,0.0067302999355378,14.144100714077098,13.089781853975289,1.0543188601018088,0.009756393425986781
452,2493.980403384236,1184.6769061032207,276.5424030548775,-14.751559465707064,32019.019671008224,213.31447922052453,150.10242055771076,44.73132994428882,0.007233061238893,6.2786552804884215,352.1809355185953,250,14.138303573063045,45.25456087358817,0.005673237939152,14.163657293672301,12.74884730828147,1.414809985390832,0.009192540649886187
171,544.7099222940343,431.5049052090289,276.66297008849256,-15.029475517880352,29954.01689487529,205.1560582190626,146.006007109431,44.80371234565959,0.0074359954189163,6.2786552804884215,352.1809355185953,250,14.213509968370255,45.60929721846456,0.0068081260864964,14.236039695043075,13.103583653157862,1.132456041885213,0.010081895093670485
236,356.15368572953986,633.4610342779511,276.6336278075105,-15.057476525592394,29192.354565405665,204.5463765582483,142.7175345591742,44.83167720854006,0.0076073343289842,6.2786552804884215,352.1809355185953,250,14.242565878269218,45.33419344709221,0.0057750179581849,14.264004557923542,12.828479881785512,1.43552467613803,0.009551040153318358
583,2066.882428182775,1531.6358066600644,276.49245754571297,-14.814546579785684,28373.46752718996,202.3761643575256,140.20162709015622,44.86256898604129,0.0077438473613565,6.2786552804884215,352.1809355185953,250,14.274662896142384,45.7434631640529,0.0073221765647582,14.294896335424774,13.237749598746198,1.0571467366785754,0.010657459434662758
661,338.6638680368966,1826.4179089406207,276.45564060691817,-15.064761494303957,27887.994031311973,210.8321781667441,132.2757952500769,44.88130682963841,0.008207850861508,6.2786552804884215,352.1809355185953,250,14.2941317952958,45.51702103793221,0.0065101456648464,14.313634179021896,13.01130747262551,1.3023267063963857,0.010476202190788224
478,603.6644950744025,1249.3190135327543,276.54067791489746,-15.024302749573849,27432.45494394144,198.63647422976345,138.10381527518575,44.899188335251736,0.0078614772360679,6.2786552804884215,352.1809355185953,250,14.312710946503492,45.21921689887167,0.0054512467628186,14.331515684635221,12.713503333564972,1.6180123510702487,0.009566551918134039
626,801.1476174465861,1686.4619551344638,276.4746197184733,-14.997585085749169,27193.87563789109,200.27317450183097,135.78391467321788,44.908672253888,0.0079957924516529,6.2786552804884215,352.1809355185953,250,14.322564879510864,45.79007625610222,0.0077579960035573,14.340999603271484,13.284362690795518,1.056636912475966,0.011140879629594808
338,1161.3183924789353,907.1449301996954,276.58939915796634,-14.942556701136876,27079.59459367077,204.14712197737188,132.6474472496964,44.9132446259909,0.0081848540813323,6.2786552804884215,352.1809355185953,250,14.3273156423669,45.34441002420905,0.0060514599012142,14.345571975374384,12.838696458902348,1.5068755164720358,0.010178998146610765
32,1756.2836687492024,103.82584605283732,276.7066927764457,-14.853448419662456,26810.012015860964,196.40001339769444,136.50718017810323,44.92410750011147,0.0079534277873403,6.2786552804884215,352.1809355185953,250,14.338602330702903,45.48008999954057,0.0063084748605266,14.356434849494953,12.974376434233868,1.3820584152610849,0.010151545135314768
426,1445.018834946172,1126.7715037731705,276.5554439731294,-14.902557066646674,26741.45012079473,194.44830903335472,137.52472445624423,44.926887636057096,0.0078945804421184,6.2786552804884215,352.1809355185953,250,14.341490933443003,45.97457317842907,0.0082858375249297,14.35921498544058,13.468859613122369,0.8903553723182114,0.011444627728616229
328,2777.2939822197523,878.8672971334922,276.58679526014555,-14.709441611556556,26426.19919119915,193.57410604982164,136.5172219077568,44.9397632611256,0.0079528427609931,6.2786552804884215,352.1809355185953,250,14.354868900053551,45.84079926489053,0.0076216278651255,14.372090610509083,13.335085699583829,1.0370049109252548,0.011015303867598834
407,2929.911576407155,1080.7922695370291,276.55605216015715,-14.68826339369246,25922.87487799957,191.5805055965785,135.3106089644986,44.96064211255559,0.0080237610953687,6.2786552804884215,352.1809355185953,250,14.37656233829914,45.57211099832538,0.0065712766875197,14.392969461939074,13.066397433018679,1.3265720289203955,0.010371230371537034
355,1255.969116986268,962.5889001175952,276.58072976595264,-14.929139902550752,25420.542123401683,192.78476386614668,131.85970516348243,44.98188800126776,0.0082337511573677,6.2786552804884215,352.1809355185953,250,14.398637133758823,45.90742862902511,0.0079179704907679,14.414215350651247,13.401715063718413,1.0125002869328341,0.011423174463087098
635,445.42587576246734,1709.830041242296,276.47260297409923,-15.04892581524066,25070.748161137308,198.55688218390847,126.26481583205027,44.996931785766876,0.0085985948884139,6.2786552804884215,352.1809355185953,250,14.41426785037682,45.66349260220561,0.0070299560604193,14.42925913515036,13.157779036898908,1.2714800982514518,0.011106579863598143
228,2666.82295333088,609.0341807968791,276.6274853344986,-14.724252279711935,24859.70372985408,190.227374102263,130.6841554596129,45.00611015030222,0.0083078166299626,6.2786552804884215,352.1809355185953,250,14.423804308113043,45.947598933883256,0.0081713040542305,14.438437499685705,13.441885368576557,0.9965521311091479,0.011652897798563537
298,707.4022982572536,807.8726763747069,276.60612059795113,-15.007571950302909,24478.623113499227,196.99069252290684,124.26284105099413,45.02288255734134,0.0087371252002395,6.2786552804884215,352.1809355185953,250,14.441231089349223,45.82089810125336,0.0076654080826737,14.455209906724825,13.315184535946663,1.1400253707781616,0.011623073510848127
533,3032.0877705971266,1369.705621133353,276.5125594199318,-14.674711060942045,24101.818250429,186.5385242743053,129.20558015666097,45.03972550379673,0.0084028878527041,6.2786552804884215,352.1809355185953,250,14.458731162091675,45.787869848582034,0.0074288114623954,14.472052853180216,13.282156283275334,1.1898965699048816,0.011215871076690361
81,2596.387994975492,232.73681710323737,276.68387644600864,-14.732828763165356,23347.771302595764,186.9257275169024,124.90400124554596,45.074236445097114,0.0086922755810332,6.2786552804884215,352.1809355185953,250,14.49458854516696,46.028386300976024,0.0085006854424465,14.506563794480599,13.522672735669325,0.9838910588112739,0.01215801413751637
144,787.7875728494397,373.1954960349272,276.67064033956103,-14.994201134777745,22972.415812321124,187.704576793621,122.38601852302745,45.0918333501061,0.008871111366334,6.2786552804884215,352.1809355185953,250,14.512871992099178,46.03856177257267,0.0090094925221973,14.524160699489585,13.532848207265971,0.9913124922236136,0.012643874895831157
568,1082.2768262619388,1485.892625442793,276.5033822944677,-14.956280902421245,22590.2406910134,185.57287451550204,121.73245012231732,45.11004787618285,0.0089187394068638,6.2786552804884215,352.1809355185953,250,14.531797156538596,46.000446987371404,0.008466041188251,14.542375225566332,13.494733422064705,1.0476418035016266,0.012297063308315025
625,1818.6072503271407,1682.2799776972208,276.4710240452868,-14.850939380720591,22517.831433542044,181.89006852218327,123.79912557345467,45.113533612381296,0.008769851927232,6.2786552804884215,352.1809355185953,250,14.535418888472218,45.792815473031325,0.0074835048207596,14.545860961764781,13.287101907724626,1.258759054040155,0.011528796434489898
46,1981.7528202588933,124.11298592366472,276.7027024508208,-14.82101933336538,22395.226041948743,182.49340609627657,122.7180012747084,45.11946139600143,0.0088471128010765,6.2786552804884215,352.1809355185953,250,14.54157794412371,45.57644903670804,0.0066581996220684,14.551788745384911,13.070735471401342,1.4810532739835693,0.01107262512335189
318,1627.55994689954,852.4281869770942,276.5955970654979,-14.87512401113001,22007.91307567217,186.9949392704143,117.69255981760244,45.138402866533745,0.0092248821988628,6.2786552804884215,352.1809355185953,250,14.561258414701856,45.98110664874912,0.008481505685525,14.57073021591723,13.47539308344242,1.0953371324748105,0.012531336332430339
438,2132.8298082849624,1158.2639023318711,276.54785963689187,-14.803527522217502,21238.29438498121,180.02221207587684,117.97596607706149,45.1770509309736,0.0092027218432847,6.2786552804884215,352.1809355185953,250,14.60141433046422,45.630398763702374,0.0068865388464038,14.609378280357085,13.124685198395674,1.4846930819614101,0.011494107473305525
16,2649.628440381231,44.183588997725735,276.7117523035389,-14.724347374262685,21225.387898523128,187.505066371556,113.1990100814842,45.17771093214645,0.0095910732719171,6.2786552804884215,352.1809355185953,250,14.602100081533102,45.916574567605416,0.0078109945284426,14.610038281529931,13.410861002298716,1.1991772792312148,0.012369329894163339
692,1624.5678784801175,1940.56925702648,276.4333008963513,-14.879930066199371,20494.313460091536,181.91390049730023,112.65941417377113,45.21576658556451,0.0096370108788721,6.2786552804884215,352.1809355185953,250,14.641640473402289,46.05091011100683,0.0092379237035415,14.648093934947994,13.54519654570013,1.1028973892478646,0.013349577260421136
361,414.1092073875808,977.4512390108736,276.5820448456017,-15.05052250907675,20031.46110924261,181.3320545910917,110.4683954219459,45.24056845117473,0.0098281503578743,6.2786552804884215,352.1809355185953,250,14.667409981930804,46.136590098665096,0.0095570748412946,14.672895800558216,13.630876533358396,1.0420192671998194,0.01370876431262464
76,670.1414790890498,217.28172351836648,276.6944035839429,-15.010510403580268,19792.929039103765,180.08680854499707,109.90771172536073,45.2535748525622,0.0098782877284622,6.2786552804884215,352.1809355185953,250,14.680923827088549,46.150372326075114,0.0094598280756299,14.685902201945687,13.644658760768415,1.0412434411772722,0.01367731390539687
678,440.62733142280587,1886.399259908829,276.4462672479103,-15.05030774077442,19463.888394136564,181.46133432629827,107.26190494740432,45.27177600746269,0.0101219533676226,6.2786552804884215,352.1809355185953,250,14.699835098676264,45.98654753944899,0.008442976958023,14.704103356846176,13.480833974142293,1.223269382703883,0.01318096354179139
601,1591.63549166094,1607.9666175878422,276.48305213448185,-14.883358595577494,19436.915619584062,173.72812961921113,111.88122304768484,45.27328164845444,0.0097040412182235,6.2786552804884215,352.1809355185953,250,14.701399482137877,46.0356334544544,0.0087021111482587,14.705608997837928,13.529919889147699,1.1756891086902286,0.013034383545132812
477,283.1617116759364,1242.793736732751,276.54298770058483,-15.070453692340696,18850.672860629973,179.86177699710126,104.80644178742756,45.30653288009435,0.010359096077339,6.2786552804884215,352.1809355185953,250,14.735948008075187,46.25007211839241,0.0102874631297184,14.738860229477837,13.74435855308571,0.9945016763921259,0.014599409891665338
251,451.5080809507011,684.8872387114462,276.6255510294433,-15.043946191060188,18746.952783273475,177.2122069293237,105.78815708079404,45.31252330778189,0.0102629635486589,6.2786552804884215,352.1809355185953,250,14.742172151847662,46.05429099988964,0.0086840344671072,14.744850657165372,13.548577434582938,1.196273222582434,0.013443990308945001
180,823.3070970073035,468.6766875429852,276.6562435688414,-14.989476518412324,18382.424341324484,176.3136961135116,104.2597639691575,45.333843053751856,0.0104134131775051,6.2786552804884215,352.1809355185953,250,14.764323686100482,46.0007900540098,0.0084400408361869,14.766170403135341,13.495076488703099,1.2710939144322424,0.013404233037437813
660,613.1028977143371,1818.978337133796,276.45561964006794,-15.025197931993276,18123.82883507904,174.7192851725613,103.731129721479,45.349225141765075,0.0104664819800491,6.2786552804884215,352.1809355185953,250,14.78030590511871,45.46752176735133,0.0063186503556262,14.78155249114856,12.96180820204463,1.8197442891039302,0.01222589822284431
542,1964.6001309108567,1396.9235275238525,276.5129746033024,-14.828749758140123,18054.944858922303,169.02966915655242,106.81524106989832,45.353359605683025,0.0101642798267855,6.2786552804884215,352.1809355185953,250,14.784601674834937,46.20825952745792,0.0097820499070622,14.78568695506651,13.70254596215122,1.0831409929152898,0.01410677442867271
50,784.2745846588042,129.71677178925705,276.7069826572021,-14.99369442278949,17909.27128159409,196.44306658613937,91.16774438939518,45.36215523416823,0.0119088171729111,6.2786552804884215,352.1809355185953,250,14.79374046410285,46.061662168922794,0.0092683765602966,14.794482583551712,13.555948603616095,1.2385339799356174,0.01509048476760365
418,574.4045688689508,1104.061918955519,276.5624781442303,-15.027935971257294,17890.760326414136,180.1079002771931,99.33356781617884,45.36327802736767,0.0109298399712082,6.2786552804884215,352.1809355185953,250,14.794907062994383,45.74858068998893,0.0074679768533906,14.795605376751155,13.242867124682228,1.5527382520689272,0.013237525451495768
161,1331.323581523386,404.3232239454024,276.66368860570384,-14.91598004685767,17691.000176674133,180.2267687282045,98.15967018391972,45.37546905459353,0.0110605506107115,6.2786552804884215,352.1809355185953,250,14.807573722229035,46.180528976858696,0.0095486692218574,14.807796403977015,13.674815411551997,1.1329809924250185,0.01461207937702767
480,978.4057878056936,1251.5375020119814,276.5387829402202,-14.970312021400176,17685.8833050651,169.8562264837221,104.12266698247883,45.3757831338596,0.0104271243857276,6.2786552804884215,352.1809355185953,250,14.807900055274004,46.21438470827664,0.0097283397285579,14.808110483243084,13.70867114296994,1.0994393402731433,0.01426062820599686
417,1191.55735207087,1099.4836257261345,276.5605774803714,-14.938979576734743,17394.869703748205,169.96385350572288,102.34452411472596,45.393797071646425,0.0106082861725259,6.2786552804884215,352.1809355185953,250,14.826616805486474,46.18431735782224,0.0097817695572508,14.82612442102991,13.678603792515538,1.1475206285143713,0.014429786941925466
408,348.42613922689765,1081.436141005366,276.56679969797403,-15.06040490907308,16945.918003167113,170.3525604006154,99.47556974380466,45.42218727008169,0.0109142375640187,6.2786552804884215,352.1809355185953,250,14.856114645374866,46.304951258957345,0.0106002920636486,14.854514619465178,13.799237693650646,1.0552769258145318,0.015214689396714227
702,1084.428706943839,1982.5243947901308,276.42926991413066,-14.957931182910638,16837.820355875592,174.25333072772793,96.6283989267603,45.42913534247083,0.0112358272729211,6.2786552804884215,352.1809355185953,250,14.863333796284827,46.27032239310451,0.0109403923745696,14.861462691854314,13.764608827797808,1.0968538640565058,0.015682346757308303
372,472.88022129871774,1007.3925384891309,276.5773300636995,-15.042175171432207,16021.415866338968,165.58638554960734,96.75563491020932,45.48309778791398,0.011221051890234,6.2786552804884215,352.1809355185953,250,14.91940158247159,46.35591396948891,0.0107404858058943,14.915425137297461,13.85020040418221,1.065224733115251,0.015532869692041486
143,2488.6619201307662,368.1532782705576,276.66415163605814,-14.748939168427988,15961.898378411075,165.2608865412884,96.58606287594368,45.4871386678276,0.0112407522128165,6.2786552804884215,352.1809355185953,250,14.92360011701062,46.2990692689323,0.0099626826856731,14.919466017211086,13.7933557036256,1.1261103135854853,0.015020304810667113
420,761.7497921726526,1109.1786803804305,276.5609309363714,-15.000960783792989,15872.568232484193,167.28027923183205,94.88606968718985,45.49323201497632,0.011442143231132,6.2786552804884215,352.1809355185953,250,14.929931195639297,46.389244415141384,0.0125456579118972,14.925559364359806,13.883530849834685,1.0420285145251214,0.01697987556385761
368,1328.9196506050027,993.1494533539048,276.575864165289,-14.918749185885732,15737.416288958746,166.44592726471174,94.54972282938664,45.50251643916273,0.011482846987919,6.2786552804884215,352.1809355185953,250,14.93957785093588,46.18010568085669,0.009678819416177,14.934843788546218,13.674392115549992,1.2604516729962256,0.01501783340695073
544,2234.7390228816216,1401.2877216142967,276.51119389755405,-14.789820797620614,15642.770943241863,167.65289804619374,93.30450666550232,45.50906580671701,0.0116360938908583,6.2786552804884215,352.1809355185953,250,14.94638274157188,46.443589325897435,0.0113273576060206,14.941393156100496,13.937875760590735,1.0035173955097605,0.016239079757533754
651,781.3738262909598,1784.481183292853,276.46007353729703,-15.000819805760944,15541.236378964417,170.70175185919,91.04321548957628,45.516136106624245,0.0119251060516893,6.2786552804884215,352.1809355185953,250,14.953728888697349,46.18828397903976,0.0094959429586861,14.94846345600773,13.68257041373306,1.2658930422746693,0.01524405087300147
645,2819.724657992881,1756.3664854811975,276.45581136285824,-14.70690200960804,15476.122453194024,159.05332686267704,97.30146962946428,45.52069462824936,0.0111581048481022,6.2786552804884215,352.1809355185953,250,14.958465260700244,46.42157090690764,0.011100287512702,14.953021977632844,13.91585734160094,1.0371646360319033,0.01573911327444751
397,2564.1552679074457,1055.0130776798126,276.5614382216603,-14.74090820102411,15389.589843839727,162.93844432335712,94.45033004794462,45.52678240825,0.0114949307159528,6.2786552804884215,352.1809355185953,250,14.964790554978972,46.17347389354127,0.0094562721464557,14.959109757633485,13.667760328234571,1.2913494293989132,0.014884707423136977
287,732.45005986624,776.5873830712382,276.6106835649457,-15.003834744080804,15196.52625280252,170.74553440938595,89.00101724690938,45.54048920998489,0.0121987369760956,6.2786552804884215,352.1809355185953,250,14.979032126550926,46.143697742488186,0.009871428496808,14.972816559368376,13.637984177181487,1.3348323821868888,0.015692491337565083
606,392.2196001665905,1623.2297047678242,276.48574921426143,-15.056250221371275,15072.466435095295,164.4980008395045,91.62704931472707,45.54938920816198,0.0118491210632655,6.2786552804884215,352.1809355185953,250,14.988279357486402,46.447742002357295,0.0113733233401102,14.981716557545468,13.942028437050595,1.0396881204948727,0.016424194158941786
215,1717.7219753418829,571.162614665416,276.6371641613224,-14.860964523649796,15017.91961911248,161.74672016423943,92.84837184867251,45.5533255829052,0.0116932583564255,6.2786552804884215,352.1809355185953,250,14.992369309593672,46.247622730696975,0.0098294927697224,14.985652932288687,13.741909165390275,1.2437437668984117,0.01527583775444541
