ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_G_Calibrada
1405,1494.7843805052942,1178.1156527633827,276.5541694345299,-14.877490476667573,2795.557947385707,110.2388435846953,25.359100807674118,23.329206878687167,0.042813032222004,4.248347012311862,558.6449957049914,600,15.628310915186837
1904,2925.294867702603,1609.7993898507298,276.4836513207605,-14.672901210622406,2791.188322680653,107.78031650361504,25.89701360347215,23.330905277175866,0.0419237529324398,4.248347012311862,558.6449957049914,600,15.629862188325319
2278,1813.8867422437377,1954.769038911977,276.4368305984293,-14.834605901033491,2789.201522964693,111.33589228627208,25.05213247667668,23.331678391791165,0.0433376280845863,4.248347012311862,558.6449957049914,600,15.630568331167332
167,2429.613969269772,134.08258063519185,276.70603844100026,-14.738346259201112,2779.4601699864725,101.25141253296182,27.45107550061719,23.335476988647443,0.0395503629712282,4.248347012311862,558.6449957049914,600,15.634037871034607
718,1650.725725520114,578.3038318378653,276.643099789022,-14.85253748968869,2767.6903584098327,98.93754212108418,27.974116792012172,23.340084373885386,0.0388108767855725,4.248347012311862,558.6449957049914,600,15.638246137237044
2362,261.10920856741114,2027.7516861399772,276.4323236780498,-15.059121297281214,2762.832276975736,114.22412558477764,24.187817265671686,23.341991823362786,0.0448862329359858,4.248347012311862,558.6449957049914,600,15.639988352127713
774,1748.9971348937966,624.8243231391845,276.6357272927904,-14.83854398268663,2758.272182050452,99.28121017709712,27.78241902098359,23.343785327296676,0.0390786705498894,4.248347012311862,558.6449957049914,600,15.641626492113655
1643,384.233049890615,1374.6642486946953,276.52946172154367,-15.038674260870936,2739.7303174591507,108.11543367458204,25.34078830692664,23.351108586977062,0.0428439710260803,4.248347012311862,558.6449957049914,600,15.648315367606596
111,2307.605082474422,88.03337792625311,276.713450227963,-14.755757300271222,2734.7910817305674,105.1712818999709,26.003211450171783,23.353067738515037,0.0417525351466858,4.248347012311862,558.6449957049914,600,15.65010480581871
1806,1281.6314414341148,1514.6488634373402,276.5047920516486,-14.909632891472627,2712.833804665541,104.10059835718356,26.05973306087476,23.361820154573483,0.0416619770227053,4.248347012311862,558.6449957049914,600,15.658099035687979
273,2711.981668038396,220.0084968024657,276.6919693413387,-14.69797522432062,2708.616658148123,98.22194563523392,27.57649159391621,23.36350926327589,0.0393704904883376,4.248347012311862,558.6449957049914,600,15.659641823776557
766,2795.936443616662,619.3253948226092,276.632007037709,-14.687500382059095,2707.7103074612096,102.13082380201897,26.512175332200567,23.36387263046935,0.0409509965288044,4.248347012311862,558.6449957049914,600,15.659973713948602
1439,2675.093828858058,1212.2140885520143,276.54404827833395,-14.70734707303955,2706.882997663575,104.73065147443482,25.846139210967635,23.36420441539066,0.04200627378573,4.248347012311862,558.6449957049914,600,15.660276757692227
93,1640.892320925858,71.5342185735615,276.7188401840111,-14.851892841479115,2704.208038028679,98.07768612416956,27.57210273705951,23.36527787755912,0.0393767573824072,4.248347012311862,558.6449957049914,600,15.661257230200999
1438,999.2074125424796,1211.0945134555398,276.5513356394366,-14.94917572699014,2702.521960990154,100.09160227169154,27.00048655085319,23.365955046548294,0.0402103865037829,4.248347012311862,558.6449957049914,600,15.66187573879607
930,476.1884717574234,763.5058666317964,276.62044888235266,-15.022903262320016,2697.5822164986166,112.21409827442504,24.0396016006968,23.367941401165304,0.0451629780740014,4.248347012311862,558.6449957049914,600,15.663690023595173
731,2926.704901360366,588.0763950333937,276.6360993122192,-14.668519496075833,2683.6589304872323,105.28697072145904,25.488993672227128,23.37355982599803,0.0425948554094146,4.248347012311862,558.6449957049914,600,15.668821747146257
1669,664.5179443016813,1393.539913549411,276.525471109561,-14.998258162968234,2683.1157288762624,120.1137453219682,22.338123931479256,23.37377961300045,0.0486030072771694,4.248347012311862,558.6449957049914,600,15.669022494894985
1768,1311.3556154672383,1488.153503665237,276.5086259282598,-14.905233621147756,2677.041631015367,105.71836396261298,25.32238989209193,23.376240313438483,0.0428751000449234,4.248347012311862,558.6449957049914,600,15.671270034866769
1334,2909.980442045168,1114.8647680932893,276.5575663298813,-14.673083909130488,2668.774012303911,105.6500119298059,25.26051785093077,23.379598626076948,0.042980116496701,4.248347012311862,558.6449957049914,600,15.674337430546483
1686,2626.9361703003465,1410.0252825632151,276.51473215247177,-14.715099855965615,2660.9215119247674,102.60267530215292,25.934231286744364,23.382797964609466,0.041863589014683,4.248347012311862,558.6449957049914,600,15.677259623400179
1608,1129.4676502592515,1347.8916029385557,276.5303459575956,-14.93092306369717,2656.442751957511,110.46699718531131,24.04738808552257,23.384626973403115,0.0451483544133274,4.248347012311862,558.6449957049914,600,15.678930192604351
235,1361.275943482212,190.14958892810247,276.7023396519405,-14.892739841517356,2645.217693337472,97.5202952407629,27.124791683688287,23.389224578580432,0.0400261138467247,4.248347012311862,558.6449957049914,600,15.683129525953017
1460,166.8975169174081,1230.3906183064971,276.55194020447624,-15.069493421720708,2636.0822391632246,112.67518288020489,23.395411232355222,23.392980738375677,0.0464065362740239,4.248347012311862,558.6449957049914,600,15.686560304909179
1193,2887.937030242072,985.487638128548,276.5769666485352,-14.675732739994896,2634.058314568305,102.26751723390782,25.75654895917388,23.39381466236462,0.0421523862424627,4.248347012311862,558.6449957049914,600,15.687321989456233
2171,130.19079547848764,1854.3099553122825,276.4587930949293,-15.077334464044323,2631.185242397012,104.28156023173176,25.231548478466003,23.394999564354855,0.0430294637258032,4.248347012311862,558.6449957049914,600,15.688404248208474
1366,190.96032941199485,1144.1762862118942,276.56473194264777,-15.06566558611053,2630.612979808124,110.26408025629416,23.85738831443217,23.395235729326448,0.0455079150194835,4.248347012311862,558.6449957049914,600,15.688619955169543
