ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime
426,1445.018834946172,1126.7715037731705,276.5554439731294,-14.902557066646674,26741.45012079473,194.44830903335472,137.52472445624423,-5.073112363942904,0.0078945804421184,6.2786552804884215,352.1809355185953,250
328,2777.2939822197523,878.8672971334922,276.58679526014555,-14.709441611556556,26426.19919119915,193.57410604982164,136.5172219077568,-5.060236738874399,0.0079528427609931,6.2786552804884215,352.1809355185953,250
407,2929.911576407155,1080.7922695370291,276.55605216015715,-14.68826339369246,25922.87487799957,191.5805055965785,135.3106089644986,-5.039357887444411,0.0080237610953687,6.2786552804884215,352.1809355185953,250
355,1255.969116986268,962.5889001175952,276.58072976595264,-14.929139902550752,25420.542123401683,192.78476386614668,131.85970516348243,-5.018111998732239,0.0082337511573677,6.2786552804884215,352.1809355185953,250
538,647.6747982273039,1385.0105367253996,276.52024407722564,-15.0185032280595,25134.241635837592,194.68045982277985,129.10510720345337,-5.005814443294426,0.0084094271986395,6.2786552804884215,352.1809355185953,250
635,445.42587576246734,1709.830041242296,276.47260297409923,-15.04892581524066,25070.748161137308,198.55688218390847,126.26481583205027,-5.003068214233127,0.0085985948884139,6.2786552804884215,352.1809355185953,250
228,2666.82295333088,609.0341807968791,276.6274853344986,-14.724252279711935,24859.70372985408,190.227374102263,130.6841554596129,-4.993889849697784,0.0083078166299626,6.2786552804884215,352.1809355185953,250
298,707.4022982572536,807.8726763747069,276.60612059795113,-15.007571950302909,24478.623113499227,196.99069252290684,124.26284105099413,-4.9771174426586615,0.0087371252002395,6.2786552804884215,352.1809355185953,250
533,3032.0877705971266,1369.705621133353,276.5125594199318,-14.674711060942045,24101.818250429,186.5385242743053,129.20558015666097,-4.960274496203271,0.0084028878527041,6.2786552804884215,352.1809355185953,250
81,2596.387994975492,232.73681710323737,276.68387644600864,-14.732828763165356,23347.771302595764,186.9257275169024,124.90400124554596,-4.925763554902884,0.0086922755810332,6.2786552804884215,352.1809355185953,250
