ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,Mag_Inst,Erro_Mag_Inst,Std_Fundo,Area_Ap,Exptime
131,2471.77483017094,280.69986791136694,276.6839663050003,-14.732863433264807,24008.30304010643,228.42019012958886,-4.0055255346621275,0.010329584727809036,4.248347012311862,993.1466590310957,600
374,330.0353867485965,733.7182093394873,276.62552233735215,-15.043900172787868,23937.857526298496,228.26593645357949,-4.002335068566921,0.01035298697618963,4.248347012311862,993.1466590310957,600
779,1467.4651747670712,1654.93588662233,276.48305697702745,-14.883378236278539,23617.030567250215,227.56210314105752,-3.987685103283829,0.010461271779139355,4.248347012311862,993.1466590310957,600
212,665.2943600739576,422.45794291712417,276.67062800523905,-14.994196519068463,23606.90751264291,227.53985965402634,-3.987219620416236,0.010464734760115096,4.248347012311862,993.1466590310957,600
892,2077.82683003369,1967.350492156669,276.4338527574568,-14.796575992025447,23364.427413201658,227.00640438527884,-3.9760097298733528,0.010548550960929558,4.248347012311862,993.1466590310957,600
291,3043.794567496949,562.3878578086806,276.63942013815347,-14.651535307973223,23311.127525390475,226.8889766915122,-3.9735300745961495,0.01056720065237808,4.248347012311862,993.1466590310957,600
67,2730.238226892547,151.47125499449604,276.7021178322452,-14.695063010595408,23305.14530921227,226.87579317314433,-3.9732514118747404,0.010569298984405628,4.248347012311862,993.1466590310957,600
497,560.7420145565517,994.192284951494,276.58560344317135,-15.011625174603097,23127.7892955594,226.48459001506149,-3.964957179203026,0.010631985454250256,4.248347012311862,993.1466590310957,600
41,660.4091191480787,90.22056394184838,276.72031532301406,-14.993552110990581,23110.62999639369,226.44670502156745,-3.9641513353401505,0.010638099769685208,4.248347012311862,993.1466590310957,600
907,1029.5264570346226,2006.1513106340951,276.4324016265874,-14.948036667887367,22888.848612466303,225.95647552393226,-3.9536817408485785,0.010717924244678712,4.248347012311862,993.1466590310957,600
897,1500.5663923089216,1986.912910598274,276.43333032497077,-14.879954837301591,22778.904051607184,225.71305737670178,-3.948453937249652,0.010758053409360358,4.248347012311862,993.1466590310957,600
146,132.85288881334932,320.45142091272544,276.6881615265995,-15.070717819774073,22609.541402071947,225.3375725901099,-3.940351257727218,0.010820608795659277,4.248347012311862,993.1466590310957,600
147,2703.039463283014,320.8736630123404,276.6769547662759,-14.699676350913103,22515.988141702604,225.1298921965577,-3.9358494021963173,0.010855553947690078,4.248347012311862,993.1466590310957,600
852,1807.3991635910222,1854.6689233920522,276.45180604612136,-14.835133244679707,22152.735043825116,224.32167809321552,-3.9181902569975744,0.010993949298991435,4.248347012311862,993.1466590310957,600
480,1703.9615783874879,954.9804987225199,276.58660907670185,-14.846389348486683,21931.976512183726,223.82907927906692,-3.907316304312516,0.01108022485972865,4.248347012311862,993.1466590310957,600
240,848.757897491532,467.8781781622245,276.66305130845507,-14.967879996138263,21862.694089131197,223.67425937702865,-3.90388106907585,0.011107649515453216,4.248347012311862,993.1466590310957,600
345,472.63152772484233,663.9903655711045,276.6353423362897,-15.023012712913959,21713.86526729859,223.34132059703973,-3.896464720889881,0.011167135320554241,4.248347012311862,993.1466590310957,600
905,2761.7903653051194,1997.7615679801443,276.4264525009298,-14.698060842048807,21639.982352677907,223.17585570892072,-3.892764129713897,0.011196960450071293,4.248347012311862,993.1466590310957,600
840,659.0800232361491,1831.5380927254012,276.46002394996094,-15.000826586945108,21593.188060438843,223.07099380952678,-3.8904137919239643,0.01121595279497979,4.248347012311862,993.1466590310957,600
