ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst_B,Erro_Mag_B,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada,Mag_Inst_R,Erro_Mag_R,Mag_Ap_B,Mag_Ap_R,Cor_B_R,Erro_Cor_B_R
687,2202.5233580189847,1921.0342972255496,276.4338233355142,-14.796546519040026,21245.438910155324,194.5054351451124,109.22799609329677,45.17668575262797,0.0099397593916549,6.2786552804884215,352.1809355185953,250,14.601034904712948,45.39883875407325,0.0115327275305458,14.606135441063344,13.647141396468434,0.9589940445949097,0.015225065551839204
438,2132.8298082849624,1158.2639023318711,276.54785963689187,-14.803527522217502,21238.29438498121,180.02221207587684,117.97596607706149,45.1770509309736,0.0092027218432847,6.2786552804884215,352.1809355185953,250,14.60141433046422,44.506493666375896,0.0069202546671454,14.606500619408976,12.754796308771077,1.8517043106378992,0.011514339493996911
16,2649.628440381231,44.183588997725735,276.7117523035389,-14.724347374262685,21225.387898523128,187.505066371556,113.1990100814842,45.17771093214645,0.0095910732719171,6.2786552804884215,352.1809355185953,250,14.602100081533102,45.02310896781136,0.0091706504242037,14.607160620581823,13.271411610206542,1.335749010375281,0.013269872482817236
592,535.1203399670894,1560.9491790621505,276.4944533791587,-15.0354177174903,20612.53913923964,183.193138404666,112.51807419613831,45.20952128844287,0.0096491164442384,6.2786552804884215,352.1809355185953,250,14.635151516483957,44.88061333212181,0.0084821582031269,14.638970976878248,13.128915974516993,1.5100550023612556,0.01284727426099968
692,1624.5678784801175,1940.56925702648,276.4333008963513,-14.879930066199371,20494.313460091536,181.91390049730023,112.65941417377113,45.21576658556451,0.0096370108788721,6.2786552804884215,352.1809355185953,250,14.641640473402289,45.205509401013515,0.0101988849458898,14.645216273999885,13.453812043408696,1.1914042305911892,0.014031722375353526
371,860.1824067005209,1003.7515343003896,276.5762502934132,-14.986350054796109,20075.001906585327,188.45321798100483,106.5251213094636,45.23821103368755,0.0101919621085993,6.2786552804884215,352.1809355185953,250,14.664960589977962,45.5374227584887,0.0128440316626515,14.667660722122925,13.785725400883884,0.8819353212390411,0.01639650087592832
361,414.1092073875808,977.4512390108736,276.5820448456017,-15.05052250907675,20031.46110924261,181.3320545910917,110.4683954219459,45.24056845117473,0.0098281503578743,6.2786552804884215,352.1809355185953,250,14.667409981930804,45.42539027252248,0.0115186203236721,14.670018139610107,13.673692914917659,0.9963252246924483,0.015141702467618914
76,670.1414790890498,217.28172351836648,276.6944035839429,-15.010510403580268,19792.929039103765,180.08680854499707,109.90771172536073,45.2535748525622,0.0098782877284622,6.2786552804884215,352.1809355185953,250,14.680923827088549,45.50928186805706,0.0124536923969372,14.683024540997579,13.75758451045224,0.9254400305453387,0.01589575486612128
339,1828.432501027327,906.9165359049176,276.58662330753083,-14.846387603120586,19786.878317801107,181.49232794233487,109.02322176443698,45.25390681411902,0.0099584288780773,6.2786552804884215,352.1809355185953,250,14.681268740100496,45.3676063414659,0.0111063249963494,14.683356502554396,13.615908983861083,1.0674475186933137,0.014917129772320794
678,440.62733142280587,1886.399259908829,276.4462672479103,-15.05030774077442,19463.888394136564,181.46133432629827,107.26190494740432,45.27177600746269,0.0101219533676226,6.2786552804884215,352.1809355185953,250,14.699835098676264,45.33447106932618,0.0109216631510341,14.701225695898067,13.582773711721359,1.1184519841767084,0.014890824891891738
601,1591.63549166094,1607.9666175878422,276.48305213448185,-14.883358595577494,19436.915619584062,173.72812961921113,111.88122304768484,45.27328164845444,0.0097040412182235,6.2786552804884215,352.1809355185953,250,14.701399482137877,45.220275793319544,0.010080704114249,14.70273133688982,13.468578435714726,1.2341529011750936,0.013992462664020846
631,1721.8183357532355,1700.8801396042843,276.4686517772774,-14.864964672348831,19210.01760437162,174.35048587554306,110.18046498639724,45.28603061453914,0.0098538338909174,6.2786552804884215,352.1809355185953,250,14.714645848173909,45.432769921507855,0.0114764973649035,14.71548030297452,13.681072563903037,1.034407739071483,0.015126401889293744
432,844.2215650129053,1143.5655175513689,276.55545468711205,-14.989214786584949,19067.01400871211,180.86611607935689,105.42059741221104,45.29414330755967,0.0102987464181666,6.2786552804884215,352.1809355185953,250,14.723075057301454,45.43721130218413,0.0117445509376526,14.723592995995048,13.685513944579313,1.0380790514157354,0.015620456283758678
477,283.1617116759364,1242.793736732751,276.54298770058483,-15.070453692340696,18850.672860629973,179.86177699710126,104.80644178742756,45.30653288009435,0.010359096077339,6.2786552804884215,352.1809355185953,250,14.735948008075187,45.647107040383034,0.0136100887670463,14.735982568529728,13.895409682778215,0.8405728857515129,0.017103958249084335
251,451.5080809507011,684.8872387114462,276.6255510294433,-15.043946191060188,18746.952783273475,177.2122069293237,105.78815708079404,45.31252330778189,0.0102629635486589,6.2786552804884215,352.1809355185953,250,14.742172151847662,45.48376384065381,0.0118881854736574,14.741972996217264,13.732066483048989,1.009906513168275,0.01570532949852311
180,823.3070970073035,468.6766875429852,276.6562435688414,-14.989476518412324,18382.424341324484,176.3136961135116,104.2597639691575,45.333843053751856,0.0104134131775051,6.2786552804884215,352.1809355185953,250,14.764323686100482,45.485488197814746,0.0119996892321792,14.763292742187232,13.733790840209927,1.029501901977305,0.015888099813203414
660,613.1028977143371,1818.978337133796,276.45561964006794,-15.025197931993276,18123.82883507904,174.7192851725613,103.731129721479,45.349225141765075,0.0104664819800491,6.2786552804884215,352.1809355185953,250,14.78030590511871,43.8580744823567,0.0050281674583623,14.778674830200451,12.10637712475188,2.672297705448571,0.011611619741794256
542,1964.6001309108567,1396.9235275238525,276.5129746033024,-14.828749758140123,18054.944858922303,169.02966915655242,106.81524106989832,45.353359605683025,0.0101642798267855,6.2786552804884215,352.1809355185953,250,14.784601674834937,45.427251206543204,0.0112497752627344,14.782809294118401,13.675553848938385,1.1072554451800158,0.015161465227979435
481,1754.0921067462536,1253.9029913923227,276.53518578264857,-14.858518918031235,17916.610228322097,179.02181808558183,100.08059587327516,45.36171040713576,0.010848256752735,6.2786552804884215,352.1809355185953,250,14.79327828217722,45.58580131660172,0.012977064871383,14.791160095571136,13.834103958996899,0.9570561365742378,0.016914162327746035
50,784.2745846588042,129.71677178925705,276.7069826572021,-14.99369442278949,17909.27128159409,196.44306658613937,91.16774438939518,45.36215523416823,0.0119088171729111,6.2786552804884215,352.1809355185953,250,14.79374046410285,45.29078889270742,0.0113838297065989,14.791604922603604,13.5390915351026,1.2525133875010042,0.0164745714738401
418,574.4045688689508,1104.061918955519,276.5624781442303,-15.027935971257294,17890.760326414136,180.1079002771931,99.33356781617884,45.36327802736767,0.0109298399712082,6.2786552804884215,352.1809355185953,250,14.794907062994383,44.53154484496572,0.0070944737436371,14.792727715803046,12.779847487360904,2.0128802284421425,0.01303046275062312
161,1331.323581523386,404.3232239454024,276.66368860570384,-14.91598004685767,17691.000176674133,180.2267687282045,98.15967018391972,45.37546905459353,0.0110605506107115,6.2786552804884215,352.1809355185953,250,14.807573722229035,45.38620369648807,0.0115046579392835,14.804918743028907,13.634506338883249,1.170412404145658,0.015959101920597834
480,978.4057878056936,1251.5375020119814,276.5387829402202,-14.970312021400176,17685.8833050651,169.8562264837221,104.12266698247883,45.3757831338596,0.0104271243857276,6.2786552804884215,352.1809355185953,250,14.807900055274004,45.49042756552001,0.0119284362262343,14.805232822294975,13.73873020791519,1.066502614379786,0.015843374443557594
417,1191.55735207087,1099.4836257261345,276.5605774803714,-14.938979576734743,17394.869703748205,169.96385350572288,102.34452411472596,45.393797071646425,0.0106082861725259,6.2786552804884215,352.1809355185953,250,14.826616805486474,45.33299899208554,0.0110678739604794,14.823246760081801,13.581301634480724,1.2419451256010774,0.015330804594777868
117,824.4333708340082,309.5908633693754,276.6799746857597,-14.98865535292283,17221.8937083731,173.51091744133709,99.25538958778031,45.40464776046581,0.0109384488289154,6.2786552804884215,352.1809355185953,250,14.837890833112692,45.61425935288208,0.0135358780899328,14.834097448901183,13.862561995277261,0.9715354536239218,0.017403150819559184
408,348.42613922689765,1081.436141005366,276.56679969797403,-15.06040490907308,16945.918003167113,170.3525604006154,99.47556974380466,45.42218727008169,0.0109142375640187,6.2786552804884215,352.1809355185953,250,14.856114645374866,45.597956095879425,0.0127783670441101,14.85163695851707,13.846258738274607,1.0053782202424628,0.016804976819913674
702,1084.428706943839,1982.5243947901308,276.42926991413066,-14.957931182910638,16837.820355875592,174.25333072772793,96.6283989267603,45.42913534247083,0.0112358272729211,6.2786552804884215,352.1809355185953,250,14.863333796284827,45.607832059265675,0.0131580655162115,14.858585030906205,13.856134701660856,1.0024503292453488,0.0173025576905795
258,1664.214156485706,709.1164827462794,276.6168165587953,-14.869249947315344,16456.20348575557,171.66850146665573,95.8603549583146,45.45402589943559,0.0113258499874335,6.2786552804884215,352.1809355185953,250,14.8891954564544,45.593671232414096,0.0128136932281561,14.883475587870969,13.841973874809277,1.0415017130616917,0.017101626006995385
300,2764.5858676313424,807.047836695812,276.5975543640016,-14.71097654111619,16452.59500837457,174.00045864987476,94.55489448726468,45.45426400320915,0.0114822189362839,6.2786552804884215,352.1809355185953,250,14.889442849828743,44.54732464029757,0.0072073388707562,14.883713691644523,12.795627282692749,2.0880864089517743,0.013556809554562232
35,519.695528810171,107.91544928576832,276.7113630301576,-15.03173833827937,16398.3130360496,171.19622704109932,95.7866497379807,45.45785209010024,0.0113345649207888,6.2786552804884215,352.1809355185953,250,14.893170925659575,44.717123680752024,0.007930727704692,14.887301778535615,12.965426323147206,1.9218754553884096,0.013833611382048625
372,472.88022129871774,1007.3925384891309,276.5773300636995,-15.042175171432207,16021.415866338968,165.58638554960734,96.75563491020932,45.48309778791398,0.011221051890234,6.2786552804884215,352.1809355185953,250,14.91940158247159,45.600044872689956,0.0126620417889813,14.912547476349353,13.848347515085138,1.0641999612642152,0.01691860832897413
143,2488.6619201307662,368.1532782705576,276.66415163605814,-14.748939168427988,15961.898378411075,165.2608865412884,96.58606287594368,45.4871386678276,0.0112407522128165,6.2786552804884215,352.1809355185953,250,14.92360011701062,45.52761106080435,0.0118451836333505,14.916588356262977,13.775913703199528,1.1406746530634493,0.01632981584763691
369,2996.6884228570407,995.0234821696204,276.5685535908107,-14.678277587726368,15893.113901112609,169.86556053069037,93.56289674881523,45.491827532031635,0.0116039588098125,6.2786552804884215,352.1809355185953,250,14.928471916898332,45.52289031438657,0.0122110888052279,14.921277220467012,13.771192956781753,1.1500842636852582,0.016845253036656568
420,761.7497921726526,1109.1786803804305,276.5609309363714,-15.000960783792989,15872.568232484193,167.28027923183205,94.88606968718985,45.49323201497632,0.011442143231132,6.2786552804884215,352.1809355185953,250,14.929931195639297,45.715870242399376,0.0134098686112837,14.922681703411698,13.964172884794557,0.9585088186171404,0.017628023652515094
368,1328.9196506050027,993.1494533539048,276.575864165289,-14.918749185885732,15737.416288958746,166.44592726471174,94.54972282938664,45.50251643916273,0.011482846987919,6.2786552804884215,352.1809355185953,250,14.93957785093588,45.332799327517506,0.0112380709811589,14.931966127598109,13.581101969912687,1.3508641576854217,0.016067047467581783
373,963.1971381031666,1007.571017821202,276.57524826621284,-14.971519488440045,15709.281965268252,168.10813402662112,93.4474828135358,45.504459184422046,0.0116182904805086,6.2786552804884215,352.1809355185953,250,14.941596392255128,44.80989577619543,0.0082381205737904,14.933908872857423,13.058198418590614,1.8757104542668088,0.014242587695983671
544,2234.7390228816216,1401.2877216142967,276.51119389755405,-14.789820797620614,15642.770943241863,167.65289804619374,93.30450666550232,45.50906580671701,0.0116360938908583,6.2786552804884215,352.1809355185953,250,14.94638274157188,45.82131676758176,0.0147476316058552,14.938515495152387,14.069619409976944,0.868896085175443,0.018785401752927432
651,781.3738262909598,1784.481183292853,276.46007353729703,-15.000819805760944,15541.236378964417,170.70175185919,91.04321548957628,45.516136106624245,0.0119251060516893,6.2786552804884215,352.1809355185953,250,14.953728888697349,45.33213938397162,0.010802873260491,14.945585795059621,13.580442026366804,1.3651437686928176,0.016090687524971337
229,2452.249405019489,612.5233934299152,276.6278777325924,-14.75521505142144,15522.067819724558,166.54837732122948,93.19855329353604,45.51747608007126,0.011649322458692,6.2786552804884215,352.1809355185953,250,14.955121141107451,45.38573535980761,0.0112078568088639,14.946925768506638,13.634038002202793,1.3128877663038452,0.01616548075358672
645,2819.724657992881,1756.3664854811975,276.45581136285824,-14.70690200960804,15476.122453194024,159.05332686267704,97.30146962946428,45.52069462824936,0.0111581048481022,6.2786552804884215,352.1809355185953,250,14.958465260700244,45.785541653438585,0.0139572359854344,14.950144316684735,14.033844295833767,0.9163000208509686,0.01786918409313494
397,2564.1552679074457,1055.0130776798126,276.5614382216603,-14.74090820102411,15389.589843839727,162.93844432335712,94.45033004794462,45.52678240825,0.0114949307159528,6.2786552804884215,352.1809355185953,250,14.964790554978972,45.17543528777949,0.0100647999442042,14.956232096685376,13.423737930174674,1.532494166510702,0.01527853494551778
606,392.2196001665905,1623.2297047678242,276.48574921426143,-15.056250221371275,15072.466435095295,164.4980008395045,91.62704931472707,45.54938920816198,0.0118491210632655,6.2786552804884215,352.1809355185953,250,14.988279357486402,45.71372922134474,0.0136955193442648,14.97883889659736,13.962031863739924,1.016807032857436,0.01810991220522765
215,1717.7219753418829,571.162614665416,276.6371641613224,-14.860964523649796,15017.91961911248,161.74672016423943,92.84837184867251,45.5533255829052,0.0116932583564255,6.2786552804884215,352.1809355185953,250,14.992369309593672,45.44188693632207,0.0115042065078904,14.982775271340579,13.690189578717252,1.2925856926233266,0.016403629426633076
356,1389.4034305414289,963.7638139042602,276.57999343238924,-14.909911099197512,14857.64634689549,161.7064566114422,91.88035319205784,45.56497497986749,0.0118164543591877,6.2786552804884215,352.1809355185953,250,15.004473206900824,45.27101326020001,0.0105283871540491,14.99442466830287,13.519315902595189,1.475108765707681,0.015826418725925082
331,2045.574781960959,881.5478168837112,276.5894900415533,-14.814975177627316,14707.535446846625,159.8341326379161,92.01748840571292,45.5760002622795,0.0117988440981246,6.2786552804884215,352.1809355185953,250,15.015928639875526,45.748438467151416,0.0134284060326774,15.005449950714876,13.996741109546598,1.0087088411682785,0.017875536652931474
260,799.4213844071592,711.5121201130227,276.62011160218424,-14.993917197910518,14673.897957635929,170.0257215968539,86.30398871312566,45.578486285022265,0.0125799515895941,6.2786552804884215,352.1809355185953,250,15.018511654608314,45.76753276886101,0.0151705103158053,15.007935973457641,14.015835411256191,0.9921005622014505,0.01970785541956522
422,440.8911027831616,1111.980154215829,276.561854493086,-15.047205268677889,14598.1839255527,162.4683292405737,89.85248998244178,45.58410294389171,0.0120831375982141,6.2786552804884215,352.1809355185953,250,15.024347447000403,45.60062603378064,0.0130249340227046,15.013552632327084,13.848928676175824,1.1646239561512601,0.01776657312238866
109,706.0689036329313,294.6134555020322,276.68271224338963,-15.005653548462265,14510.942258412715,163.90604316896986,88.53207592506803,45.59061098673621,0.0122633518829821,6.2786552804884215,352.1809355185953,250,15.031109400646194,43.991970883315346,0.0053583876749787,15.020060675171585,12.240273525710528,2.7797871494610575,0.01338290394052069
376,2929.0462478307063,1008.041450200668,276.5668993160615,-14.688088063739766,14486.1571892816,157.06523007568936,92.23019749374674,45.59246703813163,0.0117716326051845,6.2786552804884215,352.1809355185953,250,15.033037865746971,45.649057461370504,0.0126560646931893,15.021916726567007,13.897360103765685,1.1245566228013217,0.017284308135115955
121,2836.8164517716,310.6558295962432,276.6712331694053,-14.698475900124654,14339.010989625938,163.89989621570098,87.48639456583327,45.60355202768824,0.0124099296283493,6.2786552804884215,352.1809355185953,250,15.044555335336028,45.5769559353202,0.0127047800025008,15.033001716123614,13.825258577715381,1.207743138408233,0.01776000530102753
505,896.8376982572895,1315.4054675494651,276.529593349201,-14.982322595519726,13915.597603578906,165.23829067859674,84.2153325747359,45.636095367199744,0.0128919517005589,6.2786552804884215,352.1809355185953,250,15.078368350786867,45.7492799242703,0.0141610703670504,15.06554505563512,13.997582566665479,1.0679624889696413,0.019150413379091753
297,1671.8082304400582,801.6203899042786,276.60298810740545,-14.868536124935243,13410.723825951049,159.9709096266512,83.83226586164774,45.67621947430448,0.0129508607317352,6.2786552804884215,352.1809355185953,250,15.120057896907486,45.97827402520665,0.0157992058044641,15.105669162739858,14.226576667601833,0.8790924951380248,0.020428893698499997
254,507.1422843099904,692.2094929293401,276.6242238927625,-15.0359591239974,13279.183022818876,158.5753070536913,83.74054743796107,45.68692162995775,0.012965045407714,6.2786552804884215,352.1809355185953,250,15.131177596357304,45.807320950616315,0.0146017909099055,15.116371318393128,14.055623593011497,1.0607477253816313,0.019527024868133003
600,2524.124391225751,1606.6556602159385,276.47936342843394,-14.748924341101048,13253.055644565027,161.93695850728088,81.84083341277004,45.68905996815308,0.0132659939387981,6.2786552804884215,352.1809355185953,250,15.133399361656233,45.75653894195194,0.0137636484163319,15.118509656588458,14.004841584347119,1.1136680722413388,0.01911608257234268
674,1363.7088005526475,1870.9808854359544,276.4447603182125,-14.917249826062724,13126.447124850034,155.62557345372963,84.34633738877608,45.69948203792464,0.0128719282142116,6.2786552804884215,352.1809355185953,250,15.144228047694764,45.72340675866953,0.0132616723136172,15.128931726360015,13.971709401064714,1.157222325295301,0.01848130105013112
182,1563.3047814714232,471.4083821986965,276.65269702715864,-14.882814020561208,13065.756389545915,160.7387852161976,81.28564846357494,45.70451363036075,0.0133566013253436,6.2786552804884215,352.1809355185953,250,15.149455947330704,44.31608047093425,0.0064363598363443,15.133963318796127,12.564383113329434,2.5695802054666927,0.01482651432087382
207,2351.1312692804013,547.5296421727074,276.63799708303367,-14.769527302445368,13023.436757499032,159.2655407228708,81.77184278776535,45.70803600813048,0.0132771864126613,6.2786552804884215,352.1809355185953,250,15.153115750403751,45.792078401540124,0.0138107866632711,15.137485696565854,14.040381043935305,1.0971046526305486,0.019157805388273073
335,1509.4571456203853,893.3707155007648,276.589988234164,-14.892317629121392,13000.976676751365,155.72752852620792,83.48541070285711,45.70991007372244,0.0130046674126602,6.2786552804884215,352.1809355185953,250,15.155062932523592,45.66412648978483,0.0129700338526067,15.139359762157817,13.912429132180009,1.226930629977808,0.018366903730669192
469,1375.2641922381845,1229.669185571308,276.5403865454401,-14.913027670920703,12984.00752945844,155.9521255523252,83.25636783387111,45.71132812501333,0.0130404439714016,6.2786552804884215,352.1809355185953,250,15.156536308978772,45.82434496965006,0.0141723456676871,15.140777813448707,14.072647612045245,1.0681302014034628,0.01925898649191264
565,2567.939436389294,1473.4457212105033,276.49904081126425,-14.742068898775823,12957.464403481776,156.5817461898901,82.75207499453975,45.713549960612475,0.013119912703961,6.2786552804884215,352.1809355185953,250,15.158844829326434,45.65282076012562,0.0129166322445224,15.142999649047852,13.901123402520803,1.241876246527049,0.01841117861245697
590,2922.595011647285,1554.6753144607446,276.4854476427651,-14.691254176852336,12930.078453302762,155.84314151830236,82.96854341699883,45.71584712175036,0.0130856822994142,6.2786552804884215,352.1809355185953,250,15.16123161403305,45.58031523479712,0.0124353713593871,15.145296810185734,13.8286178771923,1.3166789329934332,0.01805196781758341
623,761.0243365168348,1672.102590592785,276.47692870955666,-15.0033094443607,12888.66263376712,164.94797391059217,78.13774445482576,45.719330381692146,0.0138946933722623,6.2786552804884215,352.1809355185953,250,15.164850773099054,45.60601887319318,0.0128292132952582,15.148780070127522,13.85432151558836,1.2944585545391618,0.01891166882335929
657,1052.137740668764,1806.5535156055123,276.4556609682103,-14.961893758251051,12834.322085498134,160.8028984487111,79.81399719353757,45.72391768670776,0.0136028771666119,6.2786552804884215,352.1809355185953,250,15.169617051474251,45.95579281373916,0.0154104413196526,15.153367375143134,14.20409545613434,0.9492719190087939,0.020555290532521975
577,540.41049115958,1504.0143307618482,276.5029290353923,-15.03443032690394,12776.456533026649,166.55400838591368,76.71059169841762,45.72882396723695,0.0141531954839868,6.2786552804884215,352.1809355185953,250,15.174714750168668,45.85226850295906,0.0150104152519124,15.158273655672325,14.100571145354245,1.0577025103180802,0.020630693358265707
653,2439.1511927720207,1788.526256776313,276.45260043179513,-14.761905248417234,12731.528355768358,159.15708626872473,79.99347471260019,45.732648667566636,0.01357235704413,6.2786552804884215,352.1809355185953,250,15.178688670893582,45.88274751605712,0.0150815453232594,15.162098356002012,14.131050158452304,1.0310481975497083,0.020289452557200077
633,1374.6912192469415,1707.3113777127292,276.4691327972322,-14.915020537000524,12716.654480497731,157.9140971022536,80.52893765566324,45.73391784319534,0.0134821100539334,6.2786552804884215,352.1809355185953,250,15.180007363313823,45.93869151836837,0.0151981631236349,15.163367531630719,14.186994160763554,0.9763733708671651,0.020316285434079425
685,2257.4911017354816,1919.3987566782696,276.4338394864822,-14.78861592715343,12666.33870977332,156.11647172353858,81.13390323222085,45.73822227845952,0.0133815822578203,6.2786552804884215,352.1809355185953,250,15.184479735795552,45.81880651508458,0.0143762384118897,15.167671966894893,14.067109157479763,1.1005628094151305,0.019640340490895362
272,1528.9169549878357,726.3228410200477,276.6148223994797,-14.888826563789154,12573.636197587795,156.2877972117315,80.45181019829471,45.74619779560718,0.0134950350691178,6.2786552804884215,352.1809355185953,250,15.19276641714388,45.6882368924706,0.0134718935643983,15.175647484042557,13.93653953486578,1.239107949176777,0.019068505125656693
100,2827.2706285210093,272.80713498088136,276.6769150071548,-14.699692699825611,12514.656592386978,155.93795560703902,80.25407633227987,45.751302679483814,0.0135282847877386,6.2786552804884215,352.1809355185953,250,15.19807046768037,44.579901432948816,0.0074510768225035,15.18075236791919,12.828204075343997,2.352548292575193,0.01544451472572086
51,1158.0603405972895,130.30149241763837,276.7053010624222,-14.93981420722033,12359.449555530737,154.77232178832404,79.85568357909798,45.76485219842246,0.0135957761719565,6.2786552804884215,352.1809355185953,250,15.212148620079638,45.72954159201719,0.0136137161501627,15.194301886857836,13.977844234412373,1.2164576524454631,0.019240020715559036
503,2152.8804003719165,1311.81254031128,276.5248788187161,-14.801260851242883,12332.831581692968,161.22646782900765,76.49383967632926,45.76719301974447,0.0141932998081146,6.2786552804884215,352.1809355185953,250,15.214580768369174,46.026329642689035,0.0161477792433539,15.196642708179844,14.274632285084216,0.9220104230956281,0.021498849595620623
673,2179.734363251549,1867.994355599148,276.4418274981424,-14.79962127128232,12254.061741424955,153.5248540423195,79.81809732284191,45.77414986125354,0.0136021784083457,6.2786552804884215,352.1809355185953,250,15.22180903052562,46.01308357139555,0.0160389000595795,15.203599549688917,14.261386213790729,0.9422133358981881,0.021030111092755675
358,2098.839121223248,969.3334875258768,276.5761750859148,-14.807655754319496,12248.348620418665,152.87491272885362,80.12006942004231,45.77465617408885,0.0135509118733789,6.2786552804884215,352.1809355185953,250,15.222335097118048,45.81981824850339,0.0140699181466994,15.204105862524223,14.06812089089857,1.1359849716256534,0.019534323875038583
589,406.3395674179716,1554.35871528414,276.4959706784043,-15.053944620579085,12159.06098028412,158.13098015665625,76.89233930149838,45.78259993031442,0.0141197420947608,6.2786552804884215,352.1809355185953,250,15.230588778394306,45.539960872906846,0.0120704873876995,15.212049618749795,13.788263515302027,1.4237861034477675,0.018575892511509987
691,1039.6108785462388,1924.7811095468708,276.43807100821823,-14.964162886807795,12033.98137448277,159.69219057294015,75.35735674554601,45.79382668423092,0.014407352472115,6.2786552804884215,352.1809355185953,250,15.24225354326908,45.6555690130455,0.0132771700861198,15.223276372666298,13.903871655440682,1.3194047172256163,0.01959221913800253
557,326.5231935890932,1446.5084863560876,276.5123998099998,-15.0650166727801,12031.364839804211,155.29541203422255,77.47405208051384,45.79406278026856,0.0140137242191966,6.2786552804884215,352.1809355185953,250,15.242498850575831,45.88997647338668,0.0151484941086786,15.223512468703937,14.138279115781863,1.0852333529220743,0.02063640812380797
447,2597.676498990655,1175.6959427280208,276.54330569024705,-14.73656894911907,12001.746728986822,151.43072353160136,79.25569163963107,45.79673887748709,0.013698700718386,6.2786552804884215,352.1809355185953,250,15.245279355525742,46.1501440554724,0.0172911214187574,15.226188565922463,14.398446697867584,0.8277418680548791,0.022059856783082706
411,2588.1469968960378,1093.6676389052238,276.55557449827654,-14.737607017960707,11996.645465630718,153.90688808099,77.94742402508818,45.797200460609346,0.0139286193684932,6.2786552804884215,352.1809355185953,250,15.24575894727874,46.07886328858075,0.0167020155150299,15.226650149044723,14.32716593097593,0.8994842180687925,0.02174772999134998
102,544.2692679256472,278.7046121457768,276.6857733112511,-15.028907107352088,11794.85713297024,159.77809132532133,73.82024052944118,45.815618309693974,0.0147073484482483,6.2786552804884215,352.1809355185953,250,15.264895367357866,46.08052954328123,0.0194744711368009,15.24506799812935,14.328832185676411,0.9162358124529391,0.024404121054368726
124,2664.065822427798,328.4199129170066,276.6693246868856,-14.723470945047312,11501.702325256369,156.14870958249898,73.65864473685967,45.84294471302406,0.0147396141196812,6.2786552804884215,352.1809355185953,250,15.293287908255191,45.69348910926969,0.0136580357477595,15.272394401459437,13.941791751664873,1.3306026497945638,0.020094729778829618
133,412.4916787394488,346.349898853666,276.6762379058137,-15.04817837902784,11494.59780835602,159.6649158762799,71.99200741923087,45.84361557150274,0.0150808407616368,6.2786552804884215,352.1809355185953,250,15.293984940226878,46.0445205483486,0.0174916473211595,15.273065259938114,14.292823190743782,0.9802420691943325,0.023095226435037877
492,1349.1325859642895,1288.0806002636773,276.53178204366475,-14.917029544925647,11434.318940866971,151.83568438835317,75.30719136893528,45.84932426679845,0.0144169498326006,6.2786552804884215,352.1809355185953,250,15.299916359839475,45.85959941588543,0.014351104006077,15.278773955233824,14.107902058280608,1.1708718969532157,0.020342139235315488
380,2794.784551097004,1018.240733684249,276.5659464093314,-14.707495136914458,11327.35386512798,150.14906561350375,75.44072165114592,45.859528851609625,0.0143914317922422,6.2786552804884215,352.1809355185953,250,15.310519075758275,44.040355853821744,0.0054776588637353,15.288978540045001,12.288658496216925,3.0003200438280757,0.015398638110502417
686,1658.143116544748,1920.9127242367017,276.4360943341417,-14.87501364216455,11317.151501709654,154.39709644671646,73.29899176967542,45.86050719720891,0.014811936341656,6.2786552804884215,352.1809355185953,250,15.311535591437416,45.89447101178607,0.0146843276076836,15.289956885644287,14.142773654181248,1.147183231463039,0.02085720344339213
63,2609.035020304424,178.98934747433148,276.6918336170448,-14.730776617508283,11308.547826052672,160.13550788070464,70.61861529472368,45.861332923960575,0.0153741332291617,6.2786552804884215,352.1809355185953,250,15.312393533856088,46.10882635329068,0.018467833499337,15.290782612395951,14.357128995685862,0.9336536167100888,0.024029665971612
643,381.269312670038,1741.4340936054066,276.46815051144256,-15.058291862455103,11169.245080419758,155.86523352551012,71.65963074499042,45.87479047037888,0.0151507897642341,6.2786552804884215,352.1809355185953,250,15.32637612543406,45.95411030804541,0.0154212516230085,15.30424015881426,14.20241295044059,1.1018272083736704,0.021618543709051335
617,1052.2197855998563,1652.8111809223626,276.4786012158692,-14.961275155347147,11157.915237384295,153.3722608532663,72.75054286419662,45.875892376905156,0.0149235999795448,6.2786552804884215,352.1809355185953,250,15.327521022760443,45.96692283067958,0.0156968142196545,15.305342065340533,14.21522547307476,1.0901165922657725,0.02165880451446518
125,501.3928691150605,333.56633937731976,276.67776861406924,-15.035313659344997,10822.11171234469,149.8052881387369,72.24118618778111,45.90906999000886,0.0150288229927159,6.2786552804884215,352.1809355185953,250,15.361993057939896,45.97062348668837,0.0157692238961522,15.338519678444236,14.218926129083549,1.1195935493606868,0.02178380000902881
314,1181.2150750448322,838.7591478265823,276.5995175864668,-14.939409729883083,10817.954045494494,162.67224108038943,66.50153691648272,45.9094871910962,0.0163259384721213,6.2786552804884215,352.1809355185953,250,15.362426536096226,46.09458499302161,0.0204369920213747,15.338936879531573,14.342887635416794,0.9960492441147792,0.026157349060583788
