ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada
696,1218.1589593980202,1054.5201181606203,276.5671739248484,-14.93496327034991,1348.4040924635192,115.0073522696219,11.724503397855262,23.1702998667974,0.092600936957262,6.2786552804884215,352.1809355185953,250,17.705113983726815
382,433.6595914601789,572.9053121734522,276.6423382576666,-15.046060190705791,1344.4809325011738,116.9000442984393,11.501115680236946,23.173463403140186,0.0943995374175414,6.2786552804884215,352.1809355185953,250,17.708390145190886
512,913.8734983625594,769.0269651053218,276.6110475282022,-14.977657232107026,1342.6980510937865,122.56652366918824,10.954851381097992,23.1749041253166,0.0991067758229305,6.2786552804884215,352.1809355185953,250,17.709882158546623
552,1310.6481234756538,830.9986559027806,276.6001298866028,-14.920721101425444,1335.1411471267638,122.98228330054492,10.85636980624223,23.18103207057846,0.1000058048295058,6.2786552804884215,352.1809355185953,250,17.716228264911617
414,934.3386660930536,628.7091137831526,276.6318967855326,-14.974132560593128,1330.6685419031128,121.0361815706401,10.993973245318363,23.18467529687278,0.0987541060700989,6.2786552804884215,352.1809355185953,250,17.72000119377888
727,1049.3703751425642,1097.6911201659343,276.5614407841237,-14.959465011794714,1329.3461566272308,123.424747812885,10.770499273310673,23.185754810974515,0.1008031264335505,6.2786552804884215,352.1809355185953,250,17.721119139683974
811,1750.5507108708334,1212.9507735832815,276.541308555514,-14.858863576899784,1324.436660347681,110.86449234145005,11.946445903243454,23.189772037934357,0.0908805856397201,6.2786552804884215,352.1809355185953,250,17.725279384022013
1125,1505.3343496918274,1741.2443306544526,276.46352889782094,-14.896326812074989,1321.752181841206,115.76287774769048,11.417755048574504,23.191974931740553,0.0950887451500852,6.2786552804884215,352.1809355185953,250,17.727560703095133
980,2183.891730504237,1462.182721842587,276.5023261200112,-14.797397769931855,1315.2277989672148,111.0855411232418,11.83977487680471,23.19734757256927,0.0916993786872581,6.2786552804884215,352.1809355185953,250,17.73312461541859
301,1441.61324833066,439.8781609659284,276.6579166987767,-14.900227653891635,1312.9556779967097,124.93978891225126,10.508707349576488,23.19922485749666,0.103314324386791,6.2786552804884215,352.1809355185953,250,17.735068733604624
822,306.3723164984275,1235.9359217709448,276.5439146258697,-15.06708242506244,1311.8074455612225,124.67678368073292,10.521665757118374,23.20017479282227,0.1031870832111803,6.2786552804884215,352.1809355185953,250,17.736052487596965
1241,2006.38516584122,1964.2064526926656,276.4281967572575,-14.824990831819404,1307.548773555056,113.27091320158364,11.543552855692656,23.20370527746708,0.09405249957032,6.2786552804884215,352.1809355185953,250,17.739708661096977
948,1310.467452883288,1402.7901209192569,276.5148306306646,-14.923062972355634,1306.886275535915,109.4330347180717,11.94233787724884,23.204255528735022,0.0909118475092176,6.2786552804884215,352.1809355185953,250,17.74027850187143
857,1817.1934391055636,1286.8297853770896,276.5300106253754,-14.849555529505125,1296.386129655526,111.37801285901205,11.63951570312677,23.21301408226819,0.0932770767866522,6.2786552804884215,352.1809355185953,250,17.749348868845974
527,1180.3155426915364,794.7441620081578,276.60608769463875,-14.939359345473212,1290.8717210592586,115.83976324315988,11.143597715661612,23.217642304480577,0.0974281401485014,6.2786552804884215,352.1809355185953,250,17.754141860490893
1063,1449.0545526532594,1628.7575274890507,276.4805431991271,-14.903991386786789,1290.7949498553935,130.24347968941225,9.910630097825347,23.217706877708782,0.1095490386870791,6.2786552804884215,352.1809355185953,250,17.7542087325919
273,2006.633316544649,400.4230339575135,276.6613968087857,-14.818593555934884,1283.6826313233469,123.75268476852196,10.372967937822612,23.223705858963733,0.1046662832188315,6.2786552804884215,352.1809355185953,250,17.760421283699767
842,780.8469748496865,1258.5070742953528,276.53856764663,-14.998808947241368,1283.3435663166747,120.8887825952558,10.615902805584533,23.22399267734992,0.1022710945911132,6.2786552804884215,352.1809355185953,250,17.760718313113117
