ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,Mag_Inst_B,Erro_Mag_Inst,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada,Mag_Inst_G,Mag_Ap_B,Mag_Ap_G,Cor_B_G
214,2485.403634584877,614.4156992027565,276.62745469266656,-14.750441253379936,62150.57826433383,325.7067714268318,-5.98876291276893,0.0056897272980168,6.6829476500205365,625.9983263132058,250,13.45041982787998,-4.959195793005208,12.928736380368775,12.647807689588394,0.28092869078038163
83,524.5072341400769,247.5377849639228,276.6905080259068,-15.031625923085182,60752.07576673356,312.2700103092728,-5.9640527818820726,0.0055805755756319,6.113032423159032,625.9983263132058,250,13.475129958766836,-5.300606009017594,12.953446511255633,12.306397473576007,0.6470490376796256
449,1681.5260975517356,1254.9884114217427,276.53532779791107,-14.86898407959519,56573.72423595574,290.890616926913,-5.886686901301682,0.005582449221132,5.339285952797015,625.9983263132058,250,13.552495839347229,-4.776033174441146,13.030812391836022,12.830970308152455,0.19984208368356704
532,929.5077698956522,1502.053096291377,276.5016060668595,-14.978359556172276,56411.67772890179,307.255341015876,-5.88357251878607,0.0059134409251938,6.2147627529210325,625.9983263132058,250,13.55561022186284,-4.976083878922996,13.033926774351634,12.630919603670606,0.403007170681029
39,2707.6700738607947,120.05657011034248,276.7001943001602,-14.716297584488968,55992.45608609647,303.11972281350444,-5.875473773474763,0.005877525403647,6.040146013689753,625.9983263132058,250,13.563708967174149,-4.882358178347969,13.042025519662943,12.724645304245632,0.31738021541731065
619,2655.124156471968,1841.61649450644,276.4437870579344,-14.730977832090762,54548.443726730766,298.205401044869,-5.847105889895952,0.0059353041405974,5.911619941576364,625.9983263132058,250,13.592076850752958,-4.8336066426085385,13.070393403241754,12.773396839985063,0.2969965632566911
236,1844.7097829154056,695.5373137233119,276.61807774002455,-14.843170103771396,53723.32689597603,301.7360113853709,-5.830557226203728,0.0060978127470663,6.159485483856011,625.9983263132058,250,13.608625514445182,-4.785280342993223,13.086942066933977,12.821723139600378,0.2652189273335992
430,2465.091796359656,1207.8348872241438,276.53907192635296,-14.755819892676548,53411.593884131,286.0710619161716,-5.824238823764861,0.0058149800321661,5.375474123571957,625.9983263132058,250,13.614943916884048,-4.851344932466429,13.093260469372844,12.755658550127173,0.33760191924567096
100,1792.72843925692,293.5207133741512,276.678249472714,-14.848991193011983,51930.93034284964,290.0476340511637,-5.79371523595075,0.0060639143995753,5.72099765424399,625.9983263132058,250,13.64546750469816,-4.689442424263607,13.123784057186956,12.917561058329994,0.20622299885696194
373,541.692065440513,1058.8889493197123,276.56935656888623,-15.0324676919874,50484.753934731765,294.1568255534135,-5.76305058788844,0.0063259903359383,6.053122649352932,625.9983263132058,250,13.67613215276047,-5.202681757322514,13.154448705249266,12.404321725271087,0.7501269799781785
367,1327.1166485109031,1054.2925288165654,276.56675061084724,-14.919257615568196,49672.767925505,286.59190239287267,-5.745445880687682,0.0062640525467512,5.744533090215712,625.9983263132058,250,13.693736859961229,-4.828058613630917,13.172053412450023,12.778944868962684,0.3931085434873385
554,1732.1287877274171,1600.6507482991406,276.48355904530945,-14.863079010876692,49265.28477145016,287.53618300871284,-5.736502472106664,0.0063366736910342,5.827950366404677,625.9983263132058,250,13.702680268542244,-4.900107941366306,13.18099682103104,12.706895541227295,0.4741012798037456
237,1142.5915044614198,704.2627581220607,276.6197452039696,-14.944425970771904,48967.16888253897,290.1410629288916,-5.7299124665544365,0.0064330072415974,5.983122400049669,625.9983263132058,250,13.709270274094472,-4.73866148148934,13.187586826583269,12.86834200110426,0.319244825479009
564,1422.68503450454,1645.2720510182842,276.47818904273527,-14.907857499477403,48305.59513512318,287.2934345609546,-5.715143571015294,0.006457108768256,5.899045363911586,625.9983263132058,250,13.724039169633617,-5.128322677888932,13.202355722122412,12.47868080470467,0.7236749174177426
