ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Mag_Inst
293,1003.4312153555583,529.6836557835657,276.64637864018954,-14.963766023348894,1655.0801391409113,22.947802453675582
294,1647.847180093508,530.2949568372601,276.6435555660764,-14.870869519620197,2572.743903542236,22.4688586272909
295,2258.7458902387402,534.5386326330406,276.6403269100814,-14.782796757397646,710.45369768198,23.8660105742778
298,1071.4955522889634,539.0270617157205,276.644696505926,-14.953993650214505,2267.748921824881,22.60586259884193
299,346.30687883050825,539.6605958982864,276.6476685281964,-15.058511524628317,1294.0530527156443,23.214969817654133
300,932.517601608588,540.9666395053663,276.6449954745163,-14.974033896176262,1549.128677014436,23.019631287810988
301,964.1565969733269,543.4383996134779,276.6444927939773,-14.969483758906712,583.4739999346857,24.079796250917173
302,2351.098933434924,547.5398497838145,276.6379956988117,-14.769532008605527,6814.51520700338,21.41126260911553
303,1371.8734777364732,555.6416245479521,276.6409455632679,-14.910761938832866,1363.4134920906436,23.158281053223863
305,756.0219742479767,555.9115389982184,276.6435122274548,-14.999533683308847,832.5340993313221,23.69384494521875
306,622.7109528905968,557.3014944009275,276.64386832087513,-15.01875213091572,2253.76292119758,22.61257944762991
307,896.3588582805127,563.7843657988791,276.6417440866099,-14.979339605188821,2531.1496044045634,22.486555484103278
308,1114.884156119754,563.9357131331019,276.6407968239271,-14.947842208379367,2984.0723429260906,22.30782665283471
309,2778.6806234634964,565.3477613729418,276.6335208299337,-14.707934859003368,2355.4475174008694,22.564666441665736
310,692.8410772728796,568.641871363114,276.64187975351075,-15.00869175058338,1728.175805283201,22.900880220042975
311,1202.5628105295048,568.5522524989665,276.6397369216275,-14.935222527484393,1492.6168771009834,23.059979151920867
312,2564.8958309535515,570.4634963103814,276.63366857490894,-14.738792492370871,3112.533400223154,22.26206497045292
313,455.5348999597618,573.3475445952746,276.64217991007376,-15.04290969207795,523.8979113281675,24.196733354155665
314,1717.7186414028604,571.1767498221586,276.63716206741816,-14.860965062990298,6380.20150495963,21.48276403368985
