ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Mag_Inst,SNR,Std_Fundo,Area_Ap,Exptime,Mag_G_Calibrada
598,2819.724648062009,1756.366480297483,276.4558113636724,-14.706902011019272,16683.54419466952,-4.5608707686369225,82.03345266009494,6.2786552804884215,625.9983263132058,250,13.858876463879005
101,706.0689039169476,294.61345516807984,276.68271224343823,-15.00565354841994,16468.09399722441,-4.546758321358352,81.18580149054795,6.2786552804884215,625.9983263132058,250,13.872988911157575
371,2564.1552612386736,1055.0130771171937,276.5614382217723,-14.74090820198353,16321.163357133104,-4.537027757375612,80.60549891358916,6.2786552804884215,625.9983263132058,250,13.882719475140316
504,2234.739019447808,1401.2877272141943,276.5111938967334,-14.78982079813835,16179.034323708853,-4.527531469223723,80.04242474128438,6.2786552804884215,625.9983263132058,250,13.892215763292205
610,1932.017924440357,1808.0652557629885,276.45179243083203,-14.835092138055176,16111.469458394218,-4.522987859251312,79.7741500176835,6.2786552804884215,625.9983263132058,250,13.896759373264615
229,175.8185537177624,679.9651688357897,276.62744653337194,-15.083650516485903,16106.847451384643,-4.522676342023555,79.75578352661734,6.2786552804884215,625.9983263132058,250,13.897070890492373
112,2836.816434913982,310.6558268469696,276.6712331698873,-14.698475902544883,15996.867619078255,-4.515237355439423,79.31821665457689,6.2786552804884215,625.9983263132058,250,13.904509877076505
332,1389.4034324471868,963.7638136857375,276.5799934324138,-14.90991109892191,15841.163377955963,-4.5046176610485125,78.69695104061891,6.2786552804884215,625.9983263132058,250,13.915129571467414
643,2886.22836299897,1951.3876064623903,276.4264622387956,-14.69809253683095,15815.319551875233,-4.502844906700454,78.59363040412836,6.2786552804884215,625.9983263132058,250,13.916902325815474
560,392.21960137536223,1623.229704822857,276.48574921424824,-15.056250221197368,15742.707910792786,-4.4978485724506125,78.30302700290271,6.2786552804884215,625.9983263132058,250,13.921898660065315
275,1671.8082258024674,801.6203887565796,276.6029881075962,-14.868536125599128,15682.718691697752,-4.4937033592762,78.06259416806097,6.2786552804884215,625.9983263132058,250,13.926043873239728
308,2045.5747815877637,881.547814454772,276.58949004191703,-14.814975177671132,15387.351454490095,-4.4730596618025125,76.8741763491924,6.2786552804884215,625.9983263132058,250,13.946687570713415
556,2524.1243855258044,1606.6556620754636,276.4793634281805,-14.748924341930383,15319.915879214532,-4.46829092986208,76.60176593459963,6.2786552804884215,625.9983263132058,250,13.951456302653847
65,146.7979747072946,212.33556364537804,276.6973657159785,-15.08591171690784,15127.320378085133,-4.454554990367825,75.82152770432417,6.2786552804884215,625.9983263132058,250,13.965192242148103
613,2922.738275592222,1827.145996236836,276.4448312439847,-14.692331107287083,14714.698326997866,-4.424528385444802,74.13863688886471,6.2786552804884215,625.9983263132058,250,13.995218847071126
457,1349.1325889606112,1288.080602027533,276.53178204338906,-14.917029544500885,14513.899135278887,-4.409610229857821,73.31402292003922,6.2786552804884215,625.9983263132058,250,14.010137002658107
19,2772.9169587518327,61.19600009903441,276.7086866290162,-14.706634099618569,14040.63416470174,-4.373616787692328,71.35556143671838,6.2786552804884215,625.9983263132058,250,14.0461304448236
191,2351.1312582007185,547.5296433311696,276.6379970829081,-14.769527304048138,14027.699816287262,-4.372616137538877,71.30173868978575,6.2786552804884215,625.9983263132058,250,14.04713109497705
235,507.1422872371558,692.2094903343669,276.6242238931374,-15.035959123564982,13963.699740818702,-4.367651232515927,71.0351842626638,6.2786552804884215,625.9983263132058,250,14.052096
546,2922.5950195217656,1554.67530973105,276.4854476434372,-14.691254175697578,13824.378139146662,-4.356763989778687,70.45356142886078,6.2786552804884215,625.9983263132058,250,14.06298324273724
437,1375.264191662516,1229.6691857081714,276.54038654542205,-14.913027671004215,13754.041128285986,-4.351225774983336,70.1592148139568,6.2786552804884215,625.9983263132058,250,14.068521457532592
605,2439.1511771146816,1788.526255014235,276.4526004321229,-14.76190525066764,13684.95491730672,-4.3457584059229,69.86963490528234,6.2786552804884215,625.9983263132058,250,14.073988826593027
624,1363.708796665649,1870.980880491045,276.4447603189664,-14.917249826603395,13675.29722783988,-4.344991914189686,69.82911696831776,6.2786552804884215,625.9983263132058,250,14.074755318326241
608,1052.1377407789516,1806.553512391744,276.45566096868936,-14.961893758222493,13517.989392893098,-4.332430231648623,69.1678621773051,6.2786552804884215,625.9983263132058,250,14.087317000867305
576,761.0243377046814,1672.102594266174,276.4769287090036,-15.00330944420404,13485.20617185306,-4.329793954961004,69.02974965547634,6.2786552804884215,625.9983263132058,250,14.089953277554923
312,1509.4571489899397,893.3707191795602,276.58998823360105,-14.892317628650694,13481.771828109748,-4.329517409968691,69.01527497149316,6.2786552804884215,625.9983263132058,250,14.090229822547236
586,1374.6912131005715,1707.3113801437255,276.469132796895,-14.915020537895945,13314.75408992212,-4.315982852989923,68.30993956877494,6.2786552804884215,625.9983263132058,250,14.103764379526005
630,52.54216511492436,1910.1199045291623,276.44432233214945,-15.106299006762068,13238.580933195888,-4.309753565340428,67.98733101542987,6.2786552804884215,625.9983263132058,250,14.109993667175498
354,2794.784541682176,1018.2407319587936,276.5659464096284,-14.707495138265244,13025.40267096716,-4.2921278735225,67.08138693464414,6.2786552804884215,625.9983263132058,250,14.127619358993428
623,2179.734358637,1867.994351525443,276.44182749876904,-14.799621271931358,13015.39668182534,-4.291293500885688,67.03875189851811,6.2786552804884215,625.9983263132058,250,14.12845373163024
634,2257.491107626147,1919.39875917095,276.43383948608613,-14.788615926314124,13002.376723152702,-4.2902068405112335,66.98325930425683,6.2786552804884215,625.9983263132058,250,14.129540392004694
46,1158.0603396571996,130.30149269859393,276.7053010623843,-14.939814207357028,12989.68013934634,-4.289146120931812,66.92912842806999,6.2786552804884215,625.9983263132058,250,14.130601111584117
534,540.4104959200529,1504.01433491204,276.50292903475315,-15.034430326234537,12984.057850575948,-4.288676082882662,66.90515302504872,6.2786552804884215,625.9983263132058,250,14.131071149633264
252,1528.9169503044152,726.32284286819,276.6148223992239,-14.888826564471946,12965.93919128913,-4.287159929525544,66.82786691032159,6.2786552804884215,625.9983263132058,250,14.132587302990384
385,2588.146988852486,1093.6676388880496,276.555574498313,-14.73760701912063,12885.403410606668,-4.280395027826284,66.48393331621565,6.2786552804884215,625.9983263132058,250,14.139352204689644
419,2597.676496855714,1175.6959467534102,276.54330568965594,-14.73656894944344,12831.33420110942,-4.275829519891222,66.25265597444218,6.2786552804884215,625.9983263132058,250,14.143917712624706
334,2098.8391148568926,969.3334910283962,276.5761750854194,-14.807655755251828,12732.9092029148,-4.267469083767011,65.83088111631159,6.2786552804884215,625.9983263132058,250,14.152278148748916
468,2152.8803946275752,1311.8125387855794,276.52487881896764,-14.801260852064912,12610.589514888416,-4.256988451508898,65.30532158392049,6.2786552804884215,625.9983263132058,250,14.16275878100703
115,2664.065809424081,328.41992010600035,276.6693246858697,-14.723470946953432,12519.12503479101,-4.249084920745409,64.91132192227084,6.2786552804884215,625.9983263132058,250,14.170662311770519
545,406.3395726615242,1554.3587190899975,276.49597067781457,-15.053944619838695,12417.461830405113,-4.24023206258723,64.47236622296447,6.2786552804884215,625.9983263132058,250,14.179515169928697
123,412.4916814245982,346.349896962019,276.6762379060846,-15.048178378633056,12275.510484829952,-4.227748882269722,63.85764268682159,6.2786552804884215,625.9983263132058,250,14.191998350246205
136,2993.7072429478326,373.55094352440216,276.6611881713745,-14.676108489519953,12196.327504593995,-4.220722672917374,63.513814703218856,6.2786552804884215,625.9983263132058,250,14.199024559598554
31,2854.2909596828526,104.037936408523,276.70195182655056,-14.69507726666701,12124.865290955757,-4.214342283883068,63.2029402748316,6.2786552804884215,625.9983263132058,250,14.205404948632859
107,2589.0819752378693,307.60995517775973,276.672747264926,-14.73419923961074,11652.34837270656,-4.171183629177572,61.13358590638893,6.2786552804884215,625.9983263132058,250,14.248563603338354
596,381.2693172448484,1741.434100504273,276.4681505103939,-15.058291861823118,11647.030055465932,-4.170687968772327,61.11015664168147,6.2786552804884215,625.9983263132058,250,14.2490592637436
570,1052.2197869752042,1652.8111751682995,276.47860121672204,-14.961275155126188,11598.24168430001,-4.166130364170248,60.89507988360078,6.2786552804884215,625.9983263132058,250,14.25361686834568
116,501.3928689226109,333.56634266818526,276.67776861357896,-15.035313659386343,11550.796597899054,-4.161679819007657,60.68567363327943,6.2786552804884215,625.9983263132058,250,14.258067413508272
458,126.80178591655108,1289.054515440939,276.53673313855,-15.093163319712342,11362.924253550123,-4.143875257406747,59.85402394819008,6.2786552804884215,625.9983263132058,250,14.27587197510918
158,982.4198294237708,427.9404660669754,276.6616468096984,-14.966373993918522,11349.77319025586,-4.142617935401674,59.79566148033199,6.2786552804884215,625.9983263132058,250,14.277129297114254
513,2899.3778495093343,1427.3634201324037,276.5045221775708,-14.69408587165212,11108.946823309292,-4.119332198015507,58.72347856842416,6.2786552804884215,625.9983263132058,250,14.300415034500421
