RA,DEC,Fluxo,Mag_Inst,Mag_B_Calibrada
276.68465968171586,-14.91856503076567,1476.9670407113808,-1.9285769881013266,16.807549142869355
276.6781634562356,-14.721919847512348,2230.880477298546,-2.3763407356742743,16.359785395296406
276.6880948549465,-15.070671029044934,3648.959320969894,-2.910572532883364,15.825553598087318
276.6818165965584,-14.864891683954223,2032.8226153112337,-2.2753986873934196,16.460727443577262
276.6848297496322,-14.977851285081444,2081.091620919491,-2.3008779798867596,16.435248151083922
276.68557958396633,-15.026363401138113,1702.1888786976633,-2.082669350101605,16.653456780869078
276.6857622833022,-15.028901766317386,6450.00358450559,-3.5290498682920157,15.207076262678665
276.67634659437056,-14.72355169378367,4678.940568032427,-3.180518800351708,15.555607330618974
276.68399802929855,-15.020191848439705,1956.319369376608,-2.2337493654865774,16.502376765484104
276.6747216065919,-14.71012378971928,53587.38116997603,-5.8278063119991375,12.908319818971545
276.683341324082,-15.012123345298567,2464.1148455347575,-2.4843023413728007,16.251823789597882
276.6782340345363,-14.848993974137677,24516.443964690203,-4.9787936716359,13.757332459334782
276.6827027606491,-15.00565223243601,6960.046409744689,-3.611680317083677,15.124445813887005
276.6807587014615,-14.940411293590314,2097.4012912986,-2.3093538059417527,16.426772325028928
276.68497200800175,-15.087339664255088,4935.4374253466885,-3.238464103354575,15.497662027616107
276.6805365868191,-14.94427250589955,877.1784751112646,-1.3628698935197328,17.37325623745095
276.6776646785507,-14.842590466976668,44841.61263976641,-5.634353035181112,13.10177309578957
276.6801559012153,-14.951464554422532,2703.233262540125,-2.584858785003907,16.151267345966776
276.67692421858885,-14.85814912455607,1552.4671552894797,-1.9827060303489732,16.75342010062171
276.6827251805949,-15.06010260508839,1356.387002381307,-1.8361090270354814,16.900017103935202
276.6785884545485,-14.921754380696752,1656.5396597922518,-2.0531545731641945,16.68297155780649
276.67272317286967,-14.734234738251628,4313.472912884994,-3.092217666228971,15.643908464741711
276.6769560212331,-14.881265796326764,1580.0383473446927,-2.0018190467156116,16.73430708425507
276.6799603519618,-14.988659725812282,9526.614523156648,-3.9524964599445234,14.783629671026159
276.6795662808761,-14.98448413066665,2176.813560914845,-2.3497030640907406,16.386423066879942
276.67688747611487,-14.896677063382377,2335.099227037026,-2.4259133285185057,16.310212802452178
276.6724632327155,-14.744633475798702,45595.93919620675,-5.652465392919033,13.083660738051648
276.6712422514982,-14.698558831740144,5107.058399537076,-3.2755770384921834,15.460549092478498
276.6770811278204,-14.92366666252013,1430.9383222078905,-1.8942022651965535,16.841923865774127
276.6769179100931,-14.91946797453843,1507.55135366373,-1.9508302658112702,16.785295865159412
276.6740620213464,-14.825483211031726,1528.757071119595,-1.9659961754113309,16.77012995555935
276.6698460603494,-14.710083452976951,1909.8600944296777,-2.2076538644462937,16.52847226652439
276.68041280566507,-15.083806031991887,2919.0446545151062,-2.6682518251263296,16.067874305844352
276.6692942519356,-14.723524942840472,4487.961860571042,-3.1352728722167282,15.600853258753954
276.6699176309747,-14.752777556343482,1717.12026723702,-2.092151763933617,16.643974367037064
276.67775222665347,-15.035320221319402,5958.899320458666,-3.4430650978062656,15.293061033164417
276.67577737323586,-15.008292359789278,2254.4355553866844,-2.387744541343019,16.348381589627664
276.6784386276443,-15.094872913633802,4145.656056848318,-3.0491331486617974,15.686992982308885
276.6747246843364,-14.983007090654388,1381.5414717000094,-1.856059794032007,16.880066336938675
276.6718378954372,-14.887699974824944,2136.183200124884,-2.3292462164765952,16.406879914494088
276.6776872273026,-15.092472606789707,51905.97990090544,-5.793193463902617,12.942932667068064
276.67484630937884,-14.999269885877776,2233.5869447407094,-2.37765713459542,16.35846899637526
276.669825885408,-14.828672851998226,3670.645160885586,-2.91700598717064,15.819120143800042
276.67623655390815,-15.048179887445956,6252.629470374042,-3.49530671140817,15.240819419562513
276.67266259857246,-14.934011331229632,2106.7849926652198,-2.314200518498607,16.421925612472073
276.6740910032281,-14.985197683918972,720.877112429007,-1.149803070969222,17.58632306000146
276.67310310415195,-14.964666790199502,2962.2289975408057,-2.684196550754621,16.05192958021606
276.6710172372628,-14.9001565156286,19163.800876874004,-4.711354102408099,14.024772028562584
276.6726293171394,-14.980801165885184,4449.737520404073,-3.1259859626249535,15.610140168345728
276.6631770982928,-14.669331402773166,1389.9866768436113,-1.862676572118756,16.873449558851927
276.6701304583797,-14.91450989880756,2359.5754599533466,-2.437234655252345,16.298891475718335
276.6677194665412,-14.833044082249158,37528.71772256042,-5.441059292661299,13.295066838309383
276.6716131831218,-14.983584099494522,1408.2197284746653,-1.8768260390191172,16.859300091951564
276.67324694159356,-15.04609873299322,978.0348864737607,-1.4810358441560523,17.255090286814628
276.66818054551266,-14.881492154724759,3253.323384701529,-2.785968065521623,15.95015806544906
276.6656169492304,-14.797832558137113,2289.008170004796,-2.404268335259286,16.331857795711397
276.66414787808975,-14.748973078560587,6673.310458410269,-3.5660033026744964,15.170122828296186
276.670636498028,-14.99420298359248,12917.046632101112,-4.283058046910008,14.453068084060675
276.66782756507035,-14.89814307419658,11596.48023792066,-4.165965458885598,14.570160672085084
276.67315779857154,-15.084583773349745,4405.18761679712,-3.11506100264441,15.621065128326272
276.66593491000543,-14.843364342458601,1402.390452870146,-1.8723223446339259,16.863803786336756
276.66114371439244,-14.676206492189445,3737.797393246816,-2.9366893703520125,15.799436760618669
276.6715938529376,-15.041197555224228,1382.7984759207466,-1.8570472088304135,16.87907892214027
276.6689254434968,-14.95478154225113,2642.0025924572183,-2.5599830768921343,16.176143054078548
276.66168145659765,-14.724164741302204,16839.483360524784,-4.570971886087191,14.16515424488349
276.6707897240744,-15.044753873272866,1285.9088194128854,-1.7781754156734846,16.957950715297198
