ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,Mag_Inst_B,Erro_Mag_Inst,Std_Fundo,Area_Ap,Exptime,Mag_Inst_R,Mag_Ap_B,Mag_Ap_R,Cor_B_R,Mag_R_Intrinseca,Cor_BR_Intrinseco
445,2153.878833527049,882.0626667121293,276.5955691399685,-14.781172169630135,68311.65437174431,310.61090545966897,-5.140858882057284,0.0049366431417748,4.248347012311862,993.1466590310956,600,-5.682756019902804,12.85967785673213,12.019579787548626,0.8400980691835045,9.758394286983416,-0.8992753927897335
794,1298.7522190095465,1692.1453437106868,276.4782024799043,-14.90788480664814,67527.44557178498,309.3459645615505,-5.128322677888932,0.0049736356955401,4.248347012311862,993.1466590310956,600,-6.3130059450387535,12.872214060900482,11.389329862412676,1.482884198487806,9.128144361847466,-0.2564892634854319
217,2536.3132909304704,427.406948423186,276.66178454323693,-14.724154196452217,60148.49954132782,297.180046032803,-5.002683868897654,0.0053641965874165,4.248347012311862,993.1466590310956,600,-5.979000950258594,12.99785286989176,11.723334857192835,1.274518012698925,9.462149356627625,-0.4648554492743129
876,1550.40460599211,1924.4967514723896,276.4424466356642,-14.872506693004013,59240.53806976526,295.64847080358174,-4.98616936022985,0.0054183428309418,4.248347012311862,993.1466590310956,600,-5.739243477800721,13.014367378559564,11.96309232965071,1.0512750489088543,9.7019068290855,-0.6880984130643837
746,806.7206805136979,1549.293834017567,276.5015980472438,-14.978352072891605,58692.79641635658,294.7206756152131,-4.976083878922996,0.0054517463309392,4.248347012311862,993.1466590310956,600,-5.717261560796678,13.024452859866418,11.98507424665475,1.0393786132116674,9.723888746089541,-0.6999948487615706
344,2360.6911294246534,662.194215818042,276.62750129047737,-14.750442014940749,57786.92267135781,293.1798132376936,-4.959195793005208,0.0055082587637069,4.248347012311862,993.1466590310956,600,-5.530532414782643,13.041340945784206,12.171803392668787,0.8695375531154195,9.910617892103577,-0.8698359088578185
29,2015.4277295979816,65.33580225467507,276.71812409944846,-14.797817108913383,54883.58477172122,288.18581677530955,-4.903228048960592,0.0057008546831322,4.248347012311862,993.1466590310956,600,-5.767062079779493,13.097308689828822,11.935273727671937,1.1620349621568842,9.674088227106727,-0.5773384998163538
775,1607.7820310350191,1647.527053120206,276.4835766578594,-14.863095142634528,54726.090831480105,287.912436428528,-4.900107941366306,0.005711837397504,4.248347012311862,993.1466590310956,600,-5.748259637908565,13.100428797423108,11.954076169542866,1.1463526278802423,9.692890668977656,-0.5930208340929957
818,1306.518429943098,1754.1169614967223,276.4689117420962,-14.907016325735295,54296.27934684872,287.16503889850486,-4.891547050476415,0.0057421076818259,4.248347012311862,993.1466590310956,600,-5.825900568272038,13.108989688312999,11.876435239179392,1.2325544491336071,9.615249738614182,-0.5068190128396308
78,2583.1487159207827,168.07188265975324,276.7002886515829,-14.716341581539012,53838.69466212619,286.36720287221664,-4.882358178347969,0.0057748218843255,4.248347012311862,993.1466590310956,600,-5.548637224874976,13.118178560441445,12.153698582576453,0.9644799778649915,9.892513082011243,-0.7748934841082464
882,2894.626509035862,1945.39174848526,276.43370854272274,-14.678696243879443,52359.7091588006,283.77313011899435,-4.852114937842021,0.0058841520000767,4.248347012311862,993.1466590310956,600,-5.281140044879622,13.148421800947393,12.421195762571807,0.7272260383755853,10.160010262006598,-1.0121474235976526
611,2340.2513458359244,1255.0140705365852,276.5390915723285,-14.75581078294117,52322.58875681314,283.707717511428,-4.851344932466429,0.0058869692081519,4.248347012311862,993.1466590310956,600,-5.537674664837692,13.149191806322985,12.164661142613738,0.984530663709247,9.903475642048528,-0.7548427982639909
865,2530.545278218094,1888.07578503254,276.44379220096346,-14.730954703823746,51474.70986646484,282.2094790845905,-4.8336066426085385,0.0059523372202968,4.248347012311862,993.1466590310956,600,-5.443854839025288,13.166930096180876,12.258480968426142,0.908449127754734,9.997295467860932,-0.830924334218504
546,1203.3698401911113,1102.466764184184,276.5667055997151,-14.919252640968462,51212.34892848134,281.7442619596936,-4.828058613630917,0.0059729684658053,4.248347012311862,993.1466590310956,600,-5.563262036925508,13.172478125158497,12.139073770525922,1.0334043546325749,9.877888269960712,-0.7059691073406631
